question,answer
No particular area but I need it to be cheap.,"I found cheap guesthouses, is guesthouse what you are looking for?"
"I'd prefer a hotel, rather than a guesthouse.",There's one. The Cambridge Belgry in the west. It has a four star rating. Should I book it for you?
Yes please book it for 3 people for 2 nights starting monday,I am sorry but it is not available for those times. Would you like to find another hotel?
I want to find a zero star rated hotel.,"Interestingly enough, I have 3 of those! Do you have a certain area in mind? I have places in the north and centre."
It should be in the cheap price range,"There is a guesthouse located in the north and a guesthouse located in the centre, do you have a preference of area?"
I would prefer the centre please.,I have the el shaddai guesthouse. Should I go ahead and book that now?
Yes can you please book that?,for how many people do i book and for how long?
"Sorry, I actually won't need it booked after all. I only want to know if they have free parking and also the phone number and address there please.","Their address is 41 warkworth street, cb11eg. Their phone number is 01223327978. They do indeed have free parking."
I am looking for a hotel in the north to stay in. Can you help me with this?,There are 13 hotels in the north. Do you want a guesthouse or a proper hotel?
"I'm looking for a proper hotel, please. If it had free wifi, well, I wouldn't complain about that either.",The Ashley hotel is in the north and has both free internet and parking. Would you care to go here?
"Yes, I want to book it for 6 people and 5 nights starting from sunday. May I also have the reference number?","Alright, your room is booked for the Ashley Hotel for 5 nights with 6 people. Is there anything else I can do for you?"
I would like to have the reference number for the room booking please.,The reference number is 75625428 . Anything else?
"Hi, can you help me find a train that leaves after 18:45 Monday?",Can you tell me where you want to depart from and want to go to?
I am leaving cambridge to go to london liverpool street.,Is there a time you would like to arrive by?
No preference on arrival. As long as it leaves after 18:45.,How many tickets do you need?
I just need one ticket.,The TR0117 leaves at 19:59 and arrives at 21:27. Would you like me to book it on this train?
That's all I needed about the train I also need some information on a restaurant called The Gandhi,Your search engine does not include the restaurant I've inquired about.
I am looking for a hotel on the west side of Cambridge.,I have found 4 results for hotels in the west side. Do you have a particular price range that you're looking for?
I would like a moderate rate please.,That would be hobsons house would you like to book that?
I would like to book a room at the hotel for 8 people for three nights please.,"Certainly, what day you will be arriving?"
I'll be starting on thursday.,"Excellent, you're all set. The reference number is W4QYZ0UK ."
I am looking to stay in a guesthouse with a 4 star rating.,There are many moderately priced guesthouses. In which area of town would you like to stay?
I will trust you to pick me a great one anywhere in the city as long as it is a 4 star guesthouse that includes wifi.,"My preference would be Arbury Lodge guesthouse. They're in the north, moderately priced, with a 4 star rating and free Internet. Would you like a reservation?"
That would be great thank you.,Which day and for how long will you be staying?
"There will be 2 of us, and we're hoping to arrive on Thursday and stay for 3 nights.",Would you like me to make a booking for you?
i am looking for places to go in town. The attraction should be in the centre and should be in the type of theatre.,"I have 4 theatres in the centre area, adc theatre, cambridge arts theatre, mumford theatre, or the cambridge corn exchange. I can provide further details on any of them."
May I please have the address and phone number of one that you recommend?,"The mumford theatre is located at anglia ruskin enterprise, east road and their phone number is 08451962320. Do you need assistance with anything else?"
I am also looking for a place to stay in a cheap price range. Do you have any suggestions?,"Sure, there are a lot of options, do you have a particular area of town in mind?"
"I would like to stay in the North area, please. I need free parking also.",how about worth house? it's lovely
I am planning a trip in Cambridge,Great! How can I help you plan your trip?
I am looking for a place to stay in the north while I'm there.,There are 13 places to stay in the north and all but 2 are guesthouses. Which is your preference? What is your pricerange?
I would prefer a hotel that is nice but in the cheaper price range.,"There aren't any hotels, but there is a guesthouse with 4 stars. It's called the Worth House. Would you like more information?"
"Sure, could you give me their name and postcode?",The Worth House is in postcode cb41da. Would you like me to book it for you?
"Yes, please book it for me.","I can, what are your arrival details?"
I do not need to book it. I need a train to depart from leicester.,What day will you be traveling?
Hi I'm looking for a hotel in the are that includes free wifi.,Do you have a price range or a specific area?
"I would like to be in the west, and it would be great if it was an expensive hotel.",The huntingdon marriott hotel fits your criteria. Shall I book a room for you?
Yes please for this weekend.Thank You.,Ok for how many people and how long is your stay going to be?
I want to find a hotel to stay in located in the centre,How about cityroomz? it is in the moderate price range.
Can you help me find a hotel in the cheap price range that includes free wifi?,There are no results for a cheap hotel with free wifi in the centre area. Would you like to try a different area or guesthouse?
Try a guesthouse please.,how about alexander bed and breakfast?
I wold like to book a room near downtown that has wi-fi and a free parking.,There are 4 options. Do you have a price you would like to stick with?
"Actually, I think that what I really want is a hotel that is in the same area as a swimming pool. Are there any public swimming pools in town?","Parkside Pools are in the centre of town, if that would be okay."
"get me the address, phone number, and area. i am also looking for a 4 start place to stay in the north",Parkside pools is gonville place. The area is the centre and phone number is 01223446100.
"I also need a place to stay, it should be 4 stars, in the north and include free wifi.",We have six 4-star guesthouses in the north that might suit you. I can recommend Archway House. Would you like to book a room?
"Hello, I'm looking for a hotel in the north, and I'd like the more expensive range please.","I'm sorry, but there are no expensive hotels in the north area. Could I check for one in the moderate price range for you?"
"I'm sorry not hotels, guesthouses please.","There are no guesthouses in the expensive range in the north area. There are five options, in the moderate range, any other preferences?"
"Yes, please check one in the moderate range.","I have many listings,could I get what star rating to would preferred?"
"Honestly, I would prefer if you could suggest one as long as its moderately priced.",Alright. Does the acorn guest house sound okay? It's 4 stars with free internet and parking.
That would be fine. Could you also find out some information about the india house restaurant?,The india house is in the expensive price range and located at 31 Newnham Road Newnham.
I need a train going to Cambridge that'll leave after 12:15.,what day of the week do you want to travel
"Trusday, I need to leave by the london liverpool street station.",The TR3257 leaves at 13:39 for 16.60 pounds. Would you like me to book that for you?
"Yes. Also, what will be the arrival time? And, what is the train ID? Thanks so much!",The train is number TR3257. It arrives in cambridge at 15:07. How many tickets would you like?
"i am, Also looking for a place to stay. The hotel should be in the north and should be in the moderate price range",We have 11 places to stay in the north. Do you prefer a guesthouse or hotel? And do you need internet or parking?
"I'd prefer a guesthouse. A 4 star one, if possible.",There are 7 guesthouses available in the north that are moderately prices and four stars. Would you like to book one of these rooms?
"Hi, I need to find a hotel to stay at. It doesn't need to have wifi.","sure, i have 33 options for you"
It needs to be a hotel and include free parking.,I have 8 different options. Are you looking to stay in a certain area of town?
no but should include free parking,I'd recommend the Ashley Hotel. Would you like to make a booking?
I am looking for a hotel that include free parking and has a 1 star rating.,There are no hotels that meet that criteria. Would you like me to expand the search a bit?
Yes can you find guesthouses meeting that criteria?,"I'm sorry, there are no hotels or guest houses matching that criteria."
Can you locate a cottage that offers what i am looking for.,There are no cottages.
"Could you please try guesthouse, with free parking and a 4 star then?",I have 16 entries matching that criteria. What part of town and price range would you prefer?
Could find one in a moderate or cheap price range?,"Sure, there are a few. Can I book you a room at one of them? How about The Acorn Guest House?"
"Hi, what kind of attractions are there in the east?","I have museums, boating excursions, basic entertainments, parks and swimming pools. Any of these spark your interest?"
What would you recommend?,Try the funky fun house. It's on cherry hinton road.
Is there a guesthouse nearby that is rated at least 4/5?,The A and B Guest House is close by. It has a 4 star rating and moderate pricing. Would you like me to book it for you?
That sounds like what I'm looking for. Is it a guesthouse?,Yes the A and B guesthouse is a guesthouse. Would you like me to book it for you?
I am looking for lodging in the moderate price range with free parking.,"I have located 33 moderate priced places with free parking, do you have any other preferences so I can narrow things down for you?"
Which ones have free parking and Wifi?,"14 of them do. Would you like me to book you a room at the Bridge Guest House, or any of the others?"
Yes. Book whatever is available.,How many people are in your party?
There will be 7 people.,May I have your date of arrival and how many nights you would like to stay please?
Is there a train from cambridge that arrives by 13:45?,I found several trains that meet your criteria. Would you like to narrow your search by picking a particular day or a certain destination?
I will be travelling on Friday and want to arrive at Stansted Airport by 13:34.,I am seeing several options for you. Do you have a preferred departure time?
"No, as long as it arrives before 13:45 on friday, it's fine.",I would recommend TR0188 which arrives by 13:08. Would you like to book a ticket?
No thank you but I do need to know the price.,The price is 10.10. Can I help you with anything else?
Can you please help me find guesthouses that offer free parking in Cambridge?,"sure, i have 21 options for you"
I need it to include free wifi please.,There are still 21 options. What price range would you like?
"No matter. Could you make a recommendation? I will need a room for 1, for 5 nights starting Sunday.",I would suggest Hobsons House in the west. Your booking was successful. Reference number is : X5GMNTU5 . Anything else I can help with?
"Yes, I'm looking for an expensive Chinese restaurant.",Do you have a location preference? Perhaps in the west where you would be staying?
"No, but I need the address.",hakka is located in the north on milton road chesterton.
I want to book a taxi to commute between the two places.,Is there a time you would like to be picked up?
I'm interested in places that you can get a 1-star room for the night.,We dont have any one star hotels
The hotel should be in the cheap price range and should include free wifi.,"I have The Cambridge Belfry, it is cheap and has wifi. Would you like me to book it for you?"
Is it a 4 star place?,It is a 4 star hotel.
"Hi, I am planning a trip and am hoping you can help with some places to go when I get into town.","Great, we have 79 attractions, do you have a particular type or area of town?"
No particular area but I would like to go swimming. Are there any swimming pools?,Could I recommend abbey pool and astroturf pitch it is very nice.
That sounds nice. What area is that pool in?,That is on the east side of town.
Perfect. I am also looking for a hotel in the south side.,"There are several, did you have a price range preference?"
"No, but I want something 4-star that offers free wifi.",Rosa's bed and breakfast is a great deal for a guesthouse that meets your needs. Would you like to book a room?
I need an expensive place to stay.,There are several options. Which part of town would you like?
Please look in the centre of town.,What star rating would you like?
I don't have a star rating preference but it needs to have free wifi.,I have Gonville Hotel at Gonville Place. Would you like to book a room there?
Yes can you please book four nights starting thursday,I will be happy to book a room for you for four nights starting Thursday. Is there anything else I can help you with?
I will need you to make that reservation and provide a reference number.,And how many people do you need the reservation for?
"Hello, I am looking for a guest house.","Great, I can help you, let me just get some more information. Is there a specific location or price range you'd like to stay within?"
I need one in Cambridge and I would like a 4 star rating.,"There are 18 options, do you have any other preferences such as area or price range?"
I need a place with free parking.,We have 16 options available that may suit your needs. Can you tell me what price range you are interested in?
I have no particular preference on price range.,What area would you prefer?
I can't find a restaurant I am looking for.,Do you know the name of it? I can try and find it for you.
The good luck Chinese takeaway.,"That's on 82 Cherry Hinton Road. If you need to contact them for directions, their number is 01223244149. Can I help with anything else?"
Yes please. Book a table for my party of 8 for 12:45 on Monday.,"I have made your reservation, with reference #D8E6CV1X . Can I help you with anything else today?"
"Yes, I am also looking for a hotel named kirkwood house.",That is one of my favorite guesthouses. Do you need a reservation there?
I am looking for some attractions in downtown Cambridge/,"There are 44 attractions listed, do you have a specific interest?"
What types of attractions are there?,"Architecture, boats, cinema, colleges, concert halls, entertainment, museums, sports, nightclubs, parks, pools, and theatres. What part of town would you like to be in?"
What about a museum in the centre of town?,"Yes there are 11 museums in the centre. There are art museums, science museums, archaeology. All of them have free admission!"
I'd also like a guesthouse with 0 stars. I don't need wifi or parking but should be in same area as attraction. Can you help with that?,El Shaddai is the perfect match for you. It is located at 41 warkworth street. Would you like to book a room?
I want to board a train on Thursday. Can you help me with that?,Yes of course! Where are you traveling to?
I am travelling to Cambridge and it should depart from London Kings Cross.,I have ten trains doing that trip on Thursday. Any specific times?
I need to arrive by 09:00 if that is possible.,Yes it's possible. We have 2 trains departing at 05:17 and at 7:17. Which one would you prefer?
Please make a booking for 6 people on the 7:17 train.,"I have booked your seats here is the information:Booking was successful, the total fee is 141.6 GBP payable at the station . Reference number is : PY3UDDOV ."
I am also looking for a guesthouse.,There are 24 guesthouses in the city to choose from. Do you have an idea of what part of town you'd like to stay in or what your price range is?
"Hi, I'm looking for upscale hotels in the north part of Cambridge. Are there any that also include free parking?","Acorn guesthouse is in the north part of town and has a 4 star rating, would you like to book that one?"
Does it include free wifi?,"Yes, the Acorn Guest House provides free wifi."
Can you book it for 6 people staying 5 nights starting on saturday? I'll need the reference number as well.,"I certainly can. I have good news, I was able to get you into the Acorn Hotel for 5 nights accommodating 6 people. Your reference number is CO8AEKSX ."
thanks!,Is there anything else I can assist you with today?
Hi there. I was wondering if you could provide some information on the Bridge Guest House hotel.,It is a guesthouse located in the south part of town in the moderate price range and has a 3 star rating.
"Sounds good. Could you book me a room for 5 nights, starting Sunday? There will be six of us.",I'm afraid it's not available for that period. You would like to try a different day? Or a shorter time period?
Is it available on Monday?,"I'm sorry, Monday is not available either. Would you like to try a shorter stay, perhaps?"
Would 3 nights starting Sunday work?,"Yes, that stay is available. I have successfully reserved it for you with a reference number of 34Z6Y56Y ."
I need a restaurant in Cambridge that has international food and a moderate price range please.,The Varsity restaurant and Bloomsbury both appear to offer what you're looking for. May I book one of those for you?
Yes please make me a reservation at the Bloomsbury for 2 people at 19:30 on Thursday.,I'm sorry I wasn't able to make that booking. Would you like another day or time?
How about 18:30 instead? Does that work?,"Yes, the booking has been completed."
I am also looking for a place to stay. Are there any 5 star hotels that include free parking?,"Unfortunately there are no hotels that meet those preferences, would you like me to search for a 4 star instead?"
"Yes please, but it definitely needs to be a hotel, not a guesthouse.","There are three hotels that meet your preferences, would you like me to book one of them for you?"
"Yes, that would be great. I also need the reference number for the Bloomsbury booking please.",The reference number to the bloomsbury booking is NTKQ8R1I .
I'm looking for a cheap restaurant. Can you help?,"Sure, what kind of food were you interested in?"
I don't have a preference. Just need it to be cheap and in the south.,Nandos is my favorite. Cheap but excellent Portuguese place. Would you like a table there?
please get me their address.,"Sure, it's Cambridge Leisure Park Clifton Way cb17dy. Is there anything else I can help you with?"
"Yes, I need a place to stay, a guesthouse please.","I will be happy to help with that, is there a certain area you were looking to stay at?"
"I'm looking for something in Cambridge, probably in the south as well, but it's not necessary.",bridge guest house has a 3 star rating and is at 151 hills road
"Is Bridge Guest House in the south? If so, I will also need a taxi to take me from the restaurant to the guesthouse.",Yes bridge guesthouse is in the south. Sure when would you like to leave the restaurant?
I'm looking for a certain hotel called the cityroomz. Can you tell me more about it?,"Yes Cityroomz is located in the centre and is on sleeperz hotel, station road. Would you like me to book a reservation for you?"
Yes thanks. There will be 2 of us arriving for 5 nights on Sunday.,"I booked you a 5 night stay for two, beginning on Friday. Enjoy your stay!"
I need the reference number please.,Reference number is : 3CJPO87U . Is there anything else you need?
Yes I need to find a restaurant serving Irish food in the center of town that is expensive.,I don't have anything meeting that criteria. Can I try something else?
"Hello, I am looking for a train that leaves on Friday after 10:00.","Ok, and where will you be leaving from and heading to?"
I want to leave from Bishops Stortford and go to Cambridge.,TR6834 departs Bishops Stortford at 11:29 arriving by 12:07 in Cambridge. Does this work for you?
Hi I am looking for a hotel called limehouse.,Limehouse is a moderately priced guesthouse with 4 stars located North of cambridge. Their phone number is 01223300552. How else can I assist you today?
Can I book a room starting sunday for 4 nights and seven people?,Unfortunately I can't book that. Would you like to try another day or a shorter stay?
"Yes, would you try to book it for three nights?","The Limehouse has been booked for 7 people for 3 days, starting on Sunday. The reference number is QHGUALFE ."
Thank you. Can you book us a train that gets there by 13:15?,Yes. I will need to know where you will be departing from and what day you would like to take the train?
I'm looking for a hotel room. Can you help me find one?,"Yes, there are nine hotels you can stay at what area and price range do you want?"
I would prefer a guesthouse in the cheap price range.,What area would you like to stay in?
The area does not matter.,"Well the Autumn house is my recommendation, cheap price four stars and located in the east. Would you care for more info or a booking?"
Yes. Book for 7 people for 2 nights starting on Wednesday.,"I was able to book the room, your reference number is 2BU7S7NI . Would you like any more assistance today?"
"Yes, I would like to book a train from cambridge to stansted airport please.",i can help you with that. what day are you traveling?
I am looking for a hotel called finches bed and breakfast.,Finches Bed and Breakfast is a guesthouse on the west side of town and falls in the cheap price range. Are you interested in booking a room there?
"Yes I am, I need a reservation for 6 people for 3 nights starting on Wednesday.","Unfortunately, I was unable to make the reservation. Would you like to try for another arrival date or a shorter stay?"
I want to find a hotel located in the west please.,Is there anything else you want in a hotel?
Yes please. I would like for it to include free wifi.,"I have found a number of hotels with internet, what is your price range?"
I want the most expensive one.,I think you'll be happy with the Huntington Marriott Hotel. The phone number is: 01480446000. Would you like me to book it?
"Yes, can you please book me a room for 4 people for 5 nights starting Saturday.","Ok, I have 4 people booked at the Huntingdon Marriott for 5 days beginning on Saturday. Your reference number should you need it is 8DNV0JBG . Can I assist with anything else?"
Yes. I am looking to go to london Kings cross on thursday via train. Is this something you can assist with?,Where will you be departing from?
I am looking for a place to stay. The hotel should be in the expensive price range and should be in the type of guesthouse,"I'm sorry there are no results for an expensive guesthouse, would you like to try another type, such as hotel?"
Well I'm really looking for that expensive guesthouse type. How about something in the north with free parking included?,There are no results for expensive guesthouse in the north. Would you like to try something else?
how about something in the moderate price range?,How about acorn house? I hear it's lovely.
I am looking for information on places to stay in Cambridge.,"There are 33 places to stay, do you have some criteria to narrow it down?"
"I need free parking, free wifi, and something moderately priced, please.","There are 14 places to stay, do you have an area you prefer?"
Can you find a guesthouse for me?,I have 12 different options. Do you have an area that you prefer to stay in?
No preference I also need a train leaving on wednesday and should depart from cambridge.,And can you tell me your destination please?
Birmingham new street,And when will you be needing to travel?
I would like to leave after 10:45 to birmingham new street.,"TR2694 leaves at 11:01, would you like to book that trip?"
"Yes,please book this trip!","Yes, I can. Will you be traveling alone?"
"Yes, I'm traveling alone, so just one ticket. Don't forget to find me a guesthouse to stay in, as well!","Your reference number regarding your train ticket is QK4EBNQR . Now, just to confirm did you need a guesthouse?"
I will be in the centre of cambridge. I am looking for any type of attraction involving architecture.,I'd recommend All Saints Church on Jesus Lane. Did you need help with anything else?
Can you give me the postcode for that?,The postcode is CB58BS. Can I help you find anything else?
I need a place to stay.,"There are 33 places to stay, do you have any requirements?"
I need something in the south and free parking.,I would recommend the Bridge Guest House based on your criteria. Would you like me to book you a room?
"Yes, can you help me with my hotel plans?","Yes, I can certainly help you with that. Is there an area of town you prefer to stay in? And do you have a price range in mind?"
I want to stay in Cambridge and I need a cheap hotel.,I have about 10 options of cheaper rooms. Most are guesthouses and 1 is a hotel. Do you prefer one over the other?
I prefer a hotel. Preferably one with free parking.,Is there a particular side of town you prefer?
I need some help choosing a train from Cambridge to London King's Cross.,The next train leaves Cambridge for London Kings Cross on Friday at 05:00. What day do you want to travel?
I need to leave on Wednesday sometime after 16:30.,I have a train leaving at 17:00 and arriving at 17:51 would you like to book this?
Yes please make a booking for 3 people.,The booking was successful. Reference number is : IGMRVY4Y
That's lovely. We also require lodging. Could you help find a guesthouse with free parking?,There are 21 guesthouses that include parking. Is there a price range or area you would like to stay?
"I'm looking for a place to stay, do you have any suggestions?",The A and B guest house is a cool place to stay in the east. We also have many other options. Do you have a price range?
I'm a sophisticated man. I will only consider expensive guesthouses.,We have 5 great choices. Do you have a preference with a specific location?
I would like to make sure it has free wifi.,The gonville hotel is really nice. Want a reservation?
Yes can you please?,Can you tell me what day you want to start your stay? And how many people for how many nights?
monday and for 5 nights for 4 people.,Your booking was successful. The reference number is AZSYT6ET . Can I help with anything else?
We need a place to go in town. Can you help?,"Sure I can. Do you have a preference for what part of town, or what type of place you want to visit?"
"I'm looking for a place to go in the east, entertainment type.",How does the Cherry Hinton Hall and Grounds sound? Would you like more information about this attraction?
Hi there! I'm looking for some kind of fun attraction in the center of town.,"We have a wide range of attractions in the center of town: achitecture, boats, cinema, colleges, museums, nightclubs, parks, swimmingpools, and theatres. Which would you enjoy?"
I think a museums might be nice. Can you recommend one to me?,there are many too choose from! would you like to visit an art museum?
Can you still just recommend one please??,I recommend primavera it's free and located at 10 king s parade. Is there anything else I can help you with?
"Hi, this is a two-fer. I need to find a hotel that offers both free wifi and free parking","There are 29 different options, anything else that we can search for to narrow this down?"
"Yes, it needs to be cheap with 0 stars!",I have 2 locations. One is in the North and one in the centre. Do you have a preference of area?
what type of hotels are they?,Both are guesthouses.
Which one do you suggest?,I would suggest el shaddai.
Ok great. What is the postcode and what area is it in?,It is in the north and the past code is cb43ht.
I'm looking for a guesthouse to stay in that's moderately priced.,"Sure, I can find one for you. What area of town would you like to stay in?"
"It doesn't really matter, I'm not familiar with the town. I just need free WiFi and free parking.",The acorn guest house is located in the north and offers free parking and internet. Phone number is 01223353888 and has 4 stars.
"That's what I need. Will you book acorn guest house for me starting Wednesday for 7 people, please.","I'm sorry, the booking was unsuccessful. Would you like to try a different day or try booking another hotel?"
"Can you try again, please? I never told you how many nights we need. We'd like to arrive Wednesday and stay for 5 nights. We're a party of 7.","Oh, I'm sorry, that was my mistake. I do have you booked now for five nights now, reference number 1UX4GMPA . Is there anything else I can do for you?"
"Yes, I need a train to get me to Cambridge. I'm coming from Broxbourne.","It looks like they run hourly at 32 minutes past the hour, starting at 5:32. Did you have a day and time in mind?"
Are there any guest houses currently available iin the moderately priced range?,"Yes, I have 15 hotels that meet your needs. Would you like to narrow your search by area?"
"yes I would like to be in the north with the same requirements, thank you",I have nine guesthouses fitting this description. Do you have a preference on free wifi or parking?
It really doesn't matter but I'll need to know if the particular hotel has free parking and internet please.,"That's completely fine! Of the 9, 7 of them have 4 stars. 6 of those 7 have internet and parking. Would you like me to book one for you?"
"Are there any places that offer rooms in the north that also give free wifi, or do you have to go to other parts of town for that?",which has free wifi?
The hotel should include free wifi,"There are twelve options fitting your description, sir. What price range are you interested in?"
The hotel should have a star of 3 and doesn't need to have free parking.,How about hamilton lodge? It looks lovely.
"Hello, I'd like some information about a hotel called the hamilton lodge, please.",The Hamilton Lodge is a 3 star guesthouse located at 156 Chesterton Road. Would you like to make a reservation?
Not today I was just looking for information. Thank you though for your help.,Is that all you need for today?
I am also looking for a train leaving from Cambridge anytime after 17:00. Can you help me with that?,"Certainly, what day would you like to leave, and where would you like to go?"
I am looking for a moderately priced hotel with free parking.,Do you have a preference on area?
"No, but I would like a 4-star guesthouse.","We have 9 options, including home from home guesthouse in the north. Shall I book it for you?"
"That sounds good. Yes, please book it for 2 nights starting on Tuesday.","Of course, how many people will there be?"
I need a restaurant in the town's centre,We have a wide variety of restaurants in the center of town. Did you have a specific type of cuisine in mind?
Yes i am looking for one that serves molecular gastronomy.,"I'm sorry, there are no restaurants specializing in molecular gastronomy located in the centre."
How about any Italian restaurants in the same area?,yes! there are nine to choose from.
"Show me the one you think is best. I will need the postcode, phone number and price range for it.","Stazione Restaurant and Coffee Bar is expensive, but worth it! The phone number is 01223352607 and the postcode is cb23nj."
"I also need a place to stay in the Centre, free parking as well.",Okay do you ave a preference for price? I have both cheaper and more expensive options but nothing that is considered moderate.
I would like a cheap option please.,I would suggest El Shaddai. Would you like a reservation?
I am looking for a place that has multiple sports in the centre of town. Do you have any suggestions?,So sorry we have no multiple sports in the centre of town.
How about a college in the centre of town?,"Yes, there are a few. I personally like Downing College on Regent Street. It is free."
"That sounds good, I need the address, phone number and postcode.",The address is regent street postcode cb21dq and the phone is 01223334860.
"Great, that's helpful, thanks. Can you also help us find a hotel? We'd like to stay on the west side, and we really dislike guesthouses. What can you recommend?","We have two hotels on the westside, the cheap Cambridge Belfry and the expensive Huntingdon Marriott. Which would you like?"
I would prefer the cheaper one. Can you tell me if they offer free parking?,Yes they do have free parking. Would you like me to book a room for you at the Belfry?
please fid me a place to go in the centre,Okay! What type of place would you like to visit?
I would like to visit a nightclub in the centre. Can you provide me with entrance fee info and postcode?,"Okay, I recommend Club Salsa. It's 5 pounds to get in. The post code is cb12jb."
"Perfect, thank you. I'm also looking for information on hotels in the centre that have free wifi. Could you recommend one?","There are 5! What price range would you like? Cheap, moderate, or expensive?"
Any will do. Whichever one you recommend.,the fez club is my favourite. it is in 8 market passage. can i give you their phone number?
"As long as this is a hotel, it sounds great. Can you give me the address?","I'm sorry, I misunderstood. Fez is a nightclub. Did you want a hotel?"
I'm looking for a moderate priced place to dine in the centre of town,I've got many here that match that description. Would you like a specific food type? Maybe British food?
How about Chinese food?,"jinling noodle bar is a chinese restaurant in the centre, 11 Peas Hill City Centre"
That sounds great! Can you see if there's a table for 3 available at 16:00 on Monday?,Your table for 3 has been reserved on Monday at 16:00 at Jinling Noodle Bar. Your reference number is 3UL0PL4Q . Can I help with anything else today?
Great. i also need to find a place to stay in the same price range as the restaurant and I am looking for a hotel.,Would you also like that in the same area as the restaurant?
"Yes, please, so moderately priced hotel in the centre.",I have one listing for cityroomz in the centre of town.
"Hi, i am looking for some museums that I could visit when in town, could you help me find some?",Is there an area of town you prefer?
"No, I don't care.",I recommend the Cafe Jello Gallery in the west. It's free to enter!
I also need a place to stay,Great! There are 33 hotels in the area. What area of town would you like to stay in? What is your preference on price?
The attraction should be in the type of museum. I don't care about the price range or the area,Just to clarify - did you need a different museum? Or a hotel?
I am looking for the Museum of Archaelogy and Anthropology. Do you have any information on this attraction?,"Yes, this museum is in the town centre and the entrance is free. Would you like the address and phone number?"
Yes please if you do not mind.,"The address of the Museum is University of Cambridge, Downing Street. The phone number is 01223333516. Can I help you with anything else?"
I am also looking for a hotel called Leverton House. Do you have any information on it?,"Yes, I do. The Leverton House is located in the east. It has 4 stars and is relatively cheap. It's located at 732-734 Newmarket Road. Phone is 01223292094. Does that help?"
I want information on a particular hotel called home from home. Can you send me what you have on that?,Sure thing! Home from Home is a guesthouse in the North. With a moderate price range it is still a 4 star place to stay. Do you need more?
Please book it for 6 people for 2 nights starting on Wednesday.,Sure! The Booking was successful. Reference number is : 1JL8B2K4 .
I am also looking for a train. Can you help me?,"Yes I can. Please tell me your departure city, day and time and I'll see what I dig up."
We are departing from cambridge on friday going to kings lynn. Arrival time should be around 09:00. Please book 6 seats.,Okay I've booked you on the TR2764 which will arrive at 8:58. the total fee is 58.8 GBP payable at the station . Reference number is : AQMKFOFZ .
I don't know if you've heard of it but can you please get me some information on the la tasca restaurant?,Happy to help - la tasca is a Spanish restaurant with a moderate price point located in the centre.
Great! will you please book that for 2 people at 17:30 on Sunday?,"Alright, the table will be reserved for 15 minutes. Your reference number is: AO0MS4Q3 ."
thank you for helping,You're most welcome. Can I help you with anything else today?
"I need a place to stay, a hotel in the north. Preferably in the guesthouse category","Acorn guest house is available, would you like to stay there?"
I'm looking for a hotel that includes free wifi and free parking.,"There are definitely lots of places that provide complimentary parking and wifi. Do you prefer any particular part of town, or are you looking for a certain price range?"
I would like a hotel in the centre and it should be in the cheap price range.,I don't have any hotels that meet your criteria but I do have two guesthouses available? Would that be okay?
I need a Sunday train. Leaving after 8,"I can help with that. Where are you departing from, and where is your destination?"
I'm leaving from cambridge to birmingham new street,The first train available from cambridge to birmingham new street departs at 8:01 and arrives at 10:44. Would you like me to book that for you?
"Yes, for 7 people. Reference number please.","Great! I have you booked for 7 people on TR2968, leaving at 08:01 and arriving at 10:44. Your reference number is IFI48FZ7 . Your fee is 420.56 payable at the station."
I'm looking for a park.,sure there are five parks in town
Could I get the address and phone number for one please?,"Sure, the Milton Country Park is located at milton country park, milton and the phone number is 01223420060. Post code is cb46az."
"I'm also looking for a place to stay in, preferably something 0 stars.",I have 3 choices for you. Two are guesthouses and I have 1 hotel. The guesthouses are cheap and the hotel is moderately priced. Do you have a preference?
I'm looking for a restaurant called little seoul?,yes great spot. Would you like for me to book ?
Can you book it for me for 7 people at 11:15 on Saturday and get a reference number ?,Your booking has been successfully made. The reference number is K87KE3LM . Enjoy your meal!
Thank you! I'm also looking for information on a hotel called Huntington Marriott Hotel please.,it is a 4 star hotel located in the west. do you need me to book for you?
I need a hotel with free wifi.,Do you have any other criteria?
"It needs to be four star, but on the cheaper range, and free parking doesn't need to be included.",We have several good guesthouses that meet your criteria. Or do you prefer a hotel?
Either is fine. Which one is your favorite?,I suggest the Alexander Bed and Breakfast.
Great that sounds like a plan.,Would you like me to book it for you?
No thanks. Is that a guesthouse?,yes that is a guesthouse
"Okay, great. I'm also looking for attractions in the west.",There are 13 attractions in the west. Any particular type that you would like?
"Hey, I need a moderately priced place to stay.",what area of town could you love to stay?
"The area doesn't matter, but I do need free wifi.",Seventeen locations meet your criteria. Would you prefer a guesthouse or a hotel?
A hotel is fine whichever you recommend.,I see Ashley Hotel in the North that is a 2 star hotel has free wifi would you like me to book that hotel for you?
"Yes, please for 3 people on Monday.","lovely, how many nights will you be staying?"
Can you help me find a moderately priced Indian food restaurant?,the curry prince is nice. Do you want reservations ?
"If it is in the west part of town, yes. If not can you suggest something else?","The Curry Prince isn't in the west part of town, but there's a moderately priced Indian restaurant called Meghna, would you like to make reservations there?"
"Yes, I need a reservation on Thursday.","I can definitely do that, how many people will be dining and at what time would you like?"
3 people at 12:15 on thursday,You're all set. Your reference number is TZPHV671 .
