question,answer
"Yes, can you also confirm what kind of food these serve for me?",De Luca Cucina and Bar serves modern european food. Would you like a reservation?
"Not at this time. I do need a train, though. I'll be leaving from london liverpool street on Sunday.",There are 10 trains. Is there a particular time you'd like to leave or arrive by?
i want to leave at 9:30am.,There are no trains leaving at 9:30 but train TR2357 departs at 9:39. Will that be okay?
I am looking for a train that leaves for leicester after 19:00.,There are 35 trains that arrive in Leicester. What day were you looking to travel and from where?
This would be on Monday departing from Cambridge.,The first train that fits your requirements leaves at 19:21. Would you like to book that train?
"Yes please I am looking for the travel time, price, and train ID of that one.","Sure the trainID for the 19:21 train is TR5816, the travel time is 105 minutes, and tickets are 37.80 GBP each. Would you like to book a trip?"
Not right now but I am looking for some places to go in town,What part of town would you like to visit?
A museum would be nice.,"There are 23 different museums, the Whipple Museum of the History of Science might be worth a try, and it has no entrance fee."
I'm looking for a place called riverside brasserie,Riverside Brasserie is a modern European restaurant in the moderate price range. Would you like to book a table?
"No, that is ok. Could you give me the phone number, though and I will take care of it.",01223259988 is the phone number
Thanks! I also need a train from Norwich on Thursday.,There are several trains departing Norwich on Thursday. Is there a specific time you are looking to depart?
Help me find a moderate priced british food place please.,restaurant one seven is a nice place. Do you want to book?
Not at this time. Could I just get the phone number?,Their phone number is 01223337766. Do you need assistance with anything else?
Is that restaurant in the Centre?,"Yes, restaurant one seven is located in the centre."
"Perfect, could you just tell me their phone number?",The phone number is 01223337766
I also need a train from Ely to Cambridge on Tuesday to arrive by 12:30.,TR3412 leaves at 11:35 and arrives at 11:52. Will this one work for you?
Yes please book it for 8 people,I will work on booking this and be right back with you.
Could you help me with planning my trip? I need a train for Wednesday.,I can definitely help you with that. Which station will you be leaving from and arriving?
I am leaving from Cambridge and going to the Stansted Airport.,What time would you like to arrive or leave by?
I need to arrive by 18:45.,How about train TR1610? it arrives by 06:08
"Great, thanks. I'm also looking for a restaurant. Can you help me with that?",Would you like to eat in Cambridge or by the airport?
Can you help me find a place to stay that is moderately priced and includes free parking?,Is there a certain side of town you would like to stay on?
"No preference in area, just need to make sure that it also has wifi.",i have 14 results matching your criteria. how many star rated should it be?
"No preference on star rating. It needs to be in a hotel, not a guesthouse. What do you recommend?",I'd recommend ashley hotel. Would you like a room?
"Yes, that would be great. I'll need to stay starting on Saturday. It will be for five nights and eight people.",Your reservation has been made. Reference number is P1FII4X8 .
I would like a train going to kings lynn.,The TR3112 will get you there by 05:58. Will that work?
I don't want to leave until after 17:30.,"Okay, there are many options for you to leave after 17:30 to Kings Lynn. Where are you departing from?"
From Cambridge.,What day will you travel?
I'll be leaving on Tuesday,Great. There are several trains available. What time would you like to leave by?
When i I get to Cambridge I need to know where to find a restaurant called frankie and bennys.,Frankie and Bennys is located at Cambridge Leisure Park Clifton Way Cherry Hinton. Their postcode is cb17dy and their phone number is 01223412430.
"Ok I need to book a reservation for 3 people at 18:00 on Tuesday, I will need a reference number as well.",Okay you're all ready to go for Tuesday at 18:00. Your reference number is V6R6J5J2 . Can I help you with anything else?
I need to book a train that leaves from Leicester on Tuesday also.,I have 6 trains leaving after your reservation starting on the :09 of the hour from 19:09 to 23:09. Would you like me to book one of these?
I need a train bound to Cambrige that arrives by 13:45.,The latest train we have leaving from Cambridge to Leicester leaves at 11:09 on Tuesday and arrives in Cambridge by 12:54. Departure times begin at 5:09 and occur every hour.
"Hi, can you please give me information on the restaurant The Gardenia?","The Gardenia serves cheap mediterranean food in the city centre. Would you like the address, or have me book you a table?"
I'd like a table for 4 on Monday please.,What time will you be dining?
We'll be dining at 15:30. Please send the reference number once you're done.,Your reference number is KIXYYGY0 . Do you need anything else?
Thank you. Can you help me book a train to cambridge?,What is your destination and departure location?
I am looking for information in Cambridge,I can help you find a hotel that you might like.
"Thanks, I'm looking for something in the east and have 4 stars.","There are several guesthouses in that area. Is there a price range you would prefer, or maybe free wifi or parking?"
"Actually, I would prefer a hotel rather than a guest house.","There are no hotels in that area, just guesthouses. Would you like me to try a different area?"
"No, I guess a guesthouse will be fine. Can you book a room for me for Thursday?",Will the Carolina bed and breakfast be alright?
Can you tell me about cineworld cinema? I'd like a train into Cambridge on Thursday leaving around 09:00 also. I'll be leaving from Stratford. What is the fair? Thank you.,"OK, one at a time. Cineworld Cinema is located at cambridge leisure park, clifton way, in the south part of town."
"Can I have the postcode and phone number, please?","The postcode is cb17dy and the phone number is 00872208000. Now, let's check on that train."
"Thank you. Again, I will be leaving from Stratford around 09:00 going to Cambridge and I would like to know the fair also.","I'm sorry, there seems to be an error. Would you please restate your requirements?"
"Forget the train for now, I need a 3 star guesthouse.",The alpha-milton guest house is located in the north with postcode cb41xa and is 3 stars. Its phone number is 01223311625. Would you like me to book this?
"Yes, please book it for me.",Can you tell me what day you are wanting to start your stay?
Can you help me find a place called Hughes Hall?,"Yes, they are located in the centre on wollaston road, postal is cb12ew and phone is 01223334898. Is there anything else that I can assist with?"
What part of town is it located in? Are there any restaurants in that area?,Hughes Hall is located in the centre. There are a lot of restaurants in that part of town. Are you interested in a particular type?
Can I have the address and phone number? I also need a train leaving Sunday and arriving by 21:00,The address for Hughes Hall is Wollaston Road. The phone number is 01223334898.
Thanks. I also need a train for Sunday.,"Okay, what is your destination and arrival preference?"
I'm looking for a place to stay in the moderately price range that includes free parking.,what about the bridge guest house
"Okay, does it have 4 stars and does it include free wifi?","No, unfortunately it only has 3 stars. I do have a guesthouse called Limehouse that is 4 stars. It comes highly recommended."
Just to be clear is Limehouse also moderately priced with free parking and wifi?,Yes that is correct.
"Can you give me the phone number, postcode and address please?",01223353888 is the number cb41da postcode. Address is 154 chesterton road
I'm looking for a medium priced Chinese restaurant.,Alright we have a few of those. Any preference on the area?
I would like it to be in the North please.,The Golden Wok is in the North and moderately priced. Would you like to book a table?
That sounds perfect. Can you please book a table for 7 at 12:30 on Monday? I'll need a reference number as well.,"I have booked it and here your information,Booking was successful. The table will be reserved for 15 minutes. Reference number is : A776MGRF ."
Thanks. Now please book me a train departing from London Kings Cross on Monday,Where would you like to go to?
I'm looking for a train leaving from cambridge and going to norwich.,The next train leaving from Cambridge to Norwich is on Friday at 5:36 and will reach it's destination at 6:55. Would you like me to book it for you?
No thatnk you but may I have the train ID?,Yes the train ID for this journey is TR2534 and the length of the journey will be 79 minutes. Is there anything else I can help you with today?
I actually need one leaving on Saturday at that time.,"Okay, train: TR6866 leaves at that time on Saturday. Did you want to book a ticket?"
Can you please tell me how to get to the Curry King restaurant please?,"Curry King restaurant is located in the centre of town, address 5 Jordans Yard Bridge Street City Centre, postcode cb21ug."
Could I please get a table booked for 1 person on Sunday at 20:00?,Booking was successful. The table will be reserved for 15 minutes.Your reference number is : PQ0VC3CL . Is there anything else I can help you with today?
"Thank you, yes, I also need to find a train. I'd like to leave on Monday, departing from Cambridge.",Might I ask if you had a destination and arrival time in mind?
"Hello, we are planning on visiting Cambridge and would like to inquire about lodgings. Can you find a place with free wifi and a rating of 4 stars?","Sure, do you have an area of town you prefer?"
"Any type is fine, I just would like it to have free parking as well.",Ok the alexander bed and breakfast is a four star guesthouse in the centre area would you like me to book it for you
"Yes, for 8 people. 2 nights starting from friday. Include reference number.",I was able to successfully book that for you. Your reference number is 7JY9OB7P . Is there anything else I can assist you with?
I am also looking for a train. I would like it to arrive by 14:30,There are over a thousand trains arriving by 14:30 where are you departing from and going?
I need to find a train headed to Cambridge that leaves after 10:00 AM. Can you help?,Sure! Where are you departing from and what day do you want to travel?
I'm departing from Leicester and leaving on Monday.,I think the train that you need is TR0032. It leaves at 10:09 on Monday morning. Do you have any more questions?
I need to make a booking for two. How can I do that?,"Booking was successful, the total fee is 75.59 GBP payable at the station . Reference number is : VXQS41EF . anything else today?"
I need a moderate priced Jamican restaurant.,i recommend cotto. phone-01223302010
Can you help me find a cheap restaurant in the west side of town?,Certainly! There are two great restaurants that meet your criteria. The first in La Margherita and the second is Thanh Binh. Would you like more information on one of them?
Does it serve creative food?,"Unfortunately, no. La Margherita is an italian place. And, Thanh Binh serves vietnamese."
Thanh Binh would be perfect.,Would you like for me to make you a reservation?
"yes, I want to book a table for 6 people at 12:00 on sunday.",Booking was successful. The table will be reserved for 15 minutes. Reference number is : H0BFXWTP . Can I help you with anything else today?
Can you help me find a train leaving after 8:15 on tuesday?,Sure! Where would you like to go?
"Cambridge, from bishops stortford.",The first train of the day leaves at 9:29 and then another departs every two hours.
The first train sounds perfect. Can you give me the train ID please?,Of course. The train id is TR0635. Would you like me to book it for you?
"Hello, I'm looking for a train departing from Kings Lynn and arriving at Cambridge by 20:15",TR9102 arrives at 05:11
Does that train leave on Monday?,"No, it does not. I apologize for the error. I do have train TR1978 that departs at 19:11 and will get you there by 19:58. Would this work for you?"
"Looks ok, but can I get the travel time and price before you book that?",The price is 9.80 pounds and the travel time is 47 minutes.
"Ok great. I don't need to book that now but I would also like some information for all saints church, could you help me with that?","Yes, what would you like to know?"
"Hi, what can you tell me about a restaurant called the golden curry?",The golden curry is an Indian restaurant that is expensive and located at Mill Road City Centre. The phone number is 01223329432.
That sounds fine. Can you book it for 5 people at 13:00 this Friday?,There's no table available at 13:00. Would you like me to try a different time?
"Yes, can you try at 12:00 please?",The booking was successful they will hold the table for 15 minutes. You're reference number is OST7VJZE is there anything else you need?
I need to book a train too.,I would love to help find you the perfect train! Where will you be departing from and where will you be heading?
I need help booking a train. Can you help me?,I would be happy to help. What day will you be travelling and from which station?
I would like to leave on Saturday from Liecester and arrive by 18:30.,"I'm sorry, there are no trains leaving Liecester on Saturday."
"I need a train to go from Leicester to Cambridge. This will be on Satruday. Please, look again.",Yes sorry there are some here but the earliest time I have leaving is at 19:09.
"Yes, please give me the train id for one.","Sure, TR5790 is the train leaving at 19:09."
I am looking for a train on sunday from cambridge.,TR7423 cambridge london kings cross sunday 05:00 05:51 18.88 pounds 51 minutes
Can you verify that it will arrive in stevenage by 09:00?,"Ah, no, you will need another train to get to Stevenage. TR5390 leaves at 05:21 and TR3889 leaves at 07:21. Do you have a preference?"
Can you help me find a train going to Broxbourne?,I can help you find a train but need more information. What day do you need the train and where are you traveling to?
"I would like to leave on Saturday, leaving from cambridge, and I would like to arrive by 17:45.",Okay the TR8252 arrives by 17:45.
"That will work. Can you book me 2 seats, please?","Booking was successful, the total fee is 28.64 GBP payable at the station. Reference number is : 8RMLZ0N0 . Is there anything else I can help with?"
"Yes, could you recommend a swimming pool in the centre?","Sure thing, this is the pool in the centre parkside pools."
"Hi, I'm looking for a train that's departing Cambridge and going to London Liverpool Street.","I have the listings up for you, what date and time will you need that train?"
"I need to travel on Thursday, and I need to arrive by no later than 16:15.","There are 5 results, depending on when you want to leave. There is a train that leaves at 11:59 and arrives by 13:27, will that be ok?"
"Yes, that will work can you book that for me?",Yes I can book that for you. How many people will be needing tickets?
"Hi, I am looking for some information for my upcoming trip. Specifically, I am looking for an Indian restaurant.",There are 22 Indian restaurants in town. Do you prefer a particular price range?
"I would like one in the centre area, but maybe you could pick me a good one.",I would recommend curry garden as they are very good.
How expensive is the place and how can I contact them?,curry garden is quite expensive and their phone number is 01223302330
Thank you! I'm also looking for a train going to Kings Lynn on Wednesday.,"Okay, where are you departing from and what time would you like to leave?"
I'm looking for a train to cambridge on Saturday.,Where would you be departing from?
I will be departing from Ely.,Could you leave on Friday? There are no trains available on Saturday from Ely to Cambridge.
"Sorry, I misspoke. I am actually departing from Broxbourne.",There are about 19 trains available. I can narrow that down some if you tell me if you want to leave or arrive by a certain time.
I would like to arrive by 15:30.,"There are 9 trains that meet your criteria that day, one leaving every hour from 05:32. Do you have a departure time preference?"
"No, we just want to get there either at or right before 15:30, please. Can you get me 8 tickets on the closest train to that time?",8 tickets for the TR7846 leaving at 09:32 your reference number is D0CG7JD3 . Anything else today?
"I'm sorry, I meant that I need 5 ticket for the train booked. Can you fix this?",Yes sure. I booked that for you for 5 people and the reference number is IFXPNYHS .
I am looking for information in Cambridge.,Great! What type of attraction are you looking for?
"I should have mentioned this before, sorry for wasting everyone's time. I need info on a place called museum of archaelogy and anthropology, what area is it in?","That museum is located in the centre of town. Their address is University of Cambridge, Downing Street. They also offer free entrance."
"I would like a ticket for a train going to Ely, leaving on Thursday please?","Hello, there are trains leaving every two hours on the :50's, would you prefer a morning, afternoon, or evening departure?"
I want to leave after 14:15.,The first departure from cambridge to ely on Thursday leaves at 15:50. Would you like to reserve a ticket?
No thank you but I'll need the train ID and travel time.,No worries. It is the TR0013 and lasts for 17 minutes.
Thanks. I was also wondering about restaurants. Any chance there are places that serve new zealand cuisine?,"I am not finding anything, can you please tell me where you are dining? Is it Cambridge or Ely?"
"Ely please. Sorry for any confusion. Any type of food is fine, I am not picky.","I found 110 restaurants, do you have anything to narrow it down?"
I am looking for a hotel called express by holiday inn cambridge.,The hotel is located in the eastern part of the city. It is in the expensive price range. Would you like me to try and make a reservation?
"First, can you tell me if the hotel has internet available?",Yes they have internet. Would you like me to book it for you?
"That won't be necessary right now. But, can you find a train that leaves after 19:30 and goes to Cambridge?",Sure! Just let me know what day you're traveling as well as your departure station.
Are there restaurants in the city centre which serve North American cuisine?,There is one expensive restaurant called gourmet burger kitchen would you like me to book that for you?
"Yes, thanks!",What day and time would you like me to book it?
I need it booked for 8 people on Sunday at 15:45. I'd also like to have the reference number.,Your booking was successful. The table will be reserved for 15 minutes only. Your reference number is HJCYIRG6 . Can I help you with anything else?
Yes. I am looking for a train that departs from Cambridge on Monday.,Where will you be going?
I would like to book a train leaving Cambridge that goes to London Liverpool Street please.,There is a train which leaves every two hours between 5:59 and 13:59 that costs 16.60 pounds. The duration of the trip is 88 minutes.
I need to travel on Friday sometime after 13:45. Can you tell me whats available?,I have train TR4187 that leaves at 13:59 and arrives by 15:27 in london liverpool street. Would you like me to book that for you?
Great that's all the information I needed on the train.,Excellent! Can I help you with anything else today?
I also need to find a restaurant. Preferably one that serves Jamaican food. Can you find that for me?,"Unfortunately there aren't any restaurants serving Jamaican food in the area, would you like to try another type of food?"
What about one in the centre?,"My apologies, there are none that serve Jamaican. Would you like to look for a different type of cuisine?"
I'm looking to dine at a restaurant in the centre that serves Austrian food. Can you help?,"I'm sorry, there are no restaurants in the centre that serve austrian food, would you like to try another area?"
"That's ok, thank you for your help.",Is there anything further I can help you with today?
Do you have any restaurants that serve Mediterranean food?,"There are three mediterranean places in the centre area, any price limitations?"
I am looking for an expensive restaurant.,"There are two la mimosa and shiraz restaurant, I recommend la mimosa would you like me to book it for you?"
Can I just get the contact information for La Mimosa for right now?,"No problem, the Phone number is 01223362525. Postal code is cb58aq, Address is Thompsons Lane Fen Ditton. Is there anything else i can help you with?"
I need to book a train departing from Cambridge after 9:15.,Where are you heading to?
"I am going to Stevenage, on Wednesday.",I was able to find a train for you at 9:21. Would you like me to book it for you?
Could you tell me what the price of this trip is?,It should cost around 12.80 pounds. Anything else?
I need a place to stay that includes free wifi and parking.,The acorn guest house has free wifi and parking. It is cheap and has 4 star rating. The address is 56 saint barnabas road.
I need a 3 star rated hotel,Bridge Guest House is rated 3 stars. Would you like a reservation?
book it for 6 people and 4 nights starting from monday,Yes I was able to reserve this for you and your reference number is 2I3Y6MMY .
Thank you very much!,Is there anything else I can help you with?
I'm trying to figure out my eating options. Are there any expensive restaurants in the centre?,"There are 33 expensive restaurants to choose from in the centre. To narrow down results, what type of food are you wanting to eat?"
How about a place that serves canapes?,There are no expensive restaurants in the centre of town serving canapes
"Aww, that's too bad. Do you have any that serve korean food?","Yes, little seoul is a great place for korean food."
Can you book a table for 7 people?,"Yes I can, I need the day and time you'd like to go please."
How about Thursday at 19:15?,Booking was successful. The table will be reserved for 15 minutes. Reference number is : 718ZBFFA . Can I help you with anything else?
I now need a train,I need to get a little information from you to book a train. Where are you traveling to and from and for what day and time do you need to travel?
Can you help me find a train leaving after 12:15 departing from cambridge?,"Where are you heading, and on what day?"
Kings Lynn on Friday,TR8494 leaves at 13:11. Want to book?
"Yes, can i book it for 4 people.","Okay, I've booked 4 tickets. Your reference number is FBZ6Z3NH . Can I help with anything else?"
Yes. I am also looking for a hotel that has free wifi and a 4 star rating.,I see three options available. Two are expensive and one is cheap. What is your price preference?
I would prefer the cheap one please.,the cambridge belfry is a cheap hotel. would you like me to make you a reservation?
"Yes, I would like a reservation.",What are your arrival details please?
I need to find a restaurant in Cambridge called the Golden Wok please.,I have found a Golden Wok at 191 Histon Road Chesterton.
"Great, can you please book a table for 2 at 19:30 on Monday?","Yes, I will book your table for 2 at the Golden Wok on Monday at 19:30, would you like a reference number?"
"Great, thank you, yes I would like a reference number. If the booking fails, I would like to try for 18:30 instead.",I was able to book a reservation for 18:30 on Monday. Your reference number is YT9NB9YW . Can I help you with anything else?
Yes I need a train for Tuesday that arrives by 19:15.,Where do you need this train to pick you up?
I'll be going from cambridge to broxbourne.,"I have 14 trains that match your preferences, leaving one minute after the hour every hour starting at 05:01 and ending at 18:01. Which train would you like to book?"
I need on that arrives by 19:15 please,The TR7656 leaves at 09:01 and arrives by 10:01. Is that okay?
"Yes that should be fine, thank you for your help.",Is there anything else I can do for you today?
I'm looking for information on trains leaving Cambridge on Saturday,Okay. What is your destination?
I need to arrive in Norwich by 8:45,I have a train that arrives by 07:55. Would you like me to book that for you?
Not just yet. What is the travel time?,The total travel time for TR0953 is 79 minutes and will cost 14.08 pounds per ticket. Would you like to reserve a seat?
I am not ready to book seats quite yet thank you. I do need to find a place to visit while in town though.,What type of attraction are you looking for?
a college please,I'm sorry but there are no colleges in Norwich. Are there any other areas or type of place I can look up for you?
"I'm looking for attractions that are in the centre, could you help me find some?",There are 44 attractions located in the Centre area. Are you interested in any particular type of attraction to narrow down your choices?
Anything that you recommend I need the postcode and entrance fee.,The broughton house gallery located at postcode cb11ln has free entrance.
"Sounds great. Thank you for the recommrndation postcode, and I am happy about the free entrance.","You're welcome, can I do anything else for you?"
"No, but a thank you for helping me.",You are welcome. Have a good day!
Oh I need a train to cambridge on Wednesday,I can help with that. Where did you want to leave from?
"Hello, I need to book a roundtrip train ticket that will be going to Cambridge and then leaving on friday.","Okay, I have found over 2,000 trains going to Cambridge. To help narrow the selection, when do you want to depart and arrive?"
I'd like to leave Norwich on Friday and arrive by 12:30.,"There are 6 trains. The closest arrival is TR4045, which leaves at 10:16 and arrives at 11:35. Would you like me to book this train for you?"
"No, but can you tell me the total travel time for that train?",It is a 79 minute trip.
"Hi! I need to get a train schedule, can you help me with this?",There are many trains. Any date/time/places you were looking to travel to?
I want to arrive in Stevenage and leave Cambridge on a Friday.,There are ten trains on Friday. The first train leaves at 05:21 and the last train leaves at 23:21. What time do you want to leave or arrive?
I would like to arrive by 10:00. Can you please give me the train ID and departure time?,TR5497 leaves at 07:21 and arrives at 08:10. Would you like to purchase a ticket?
No thank you. I do need to find a museum to visit though.,There's 23 museums in the Cambridge area. Is there a specific part of town you'd like to visit?
"I am looking for place to stay in Cambridge. I would like a 4 star hotel that includes free parking, please.",I have many available. Did you have a specific area in mind?
I have no preference in area but I would like something in the cheap price range.,How about the Leverton House in the east?
"Does it include free parking? I need the address, phone, and hotel type.",It is a guesthouse with free parking located at 732-734 newmarket road. Phone number is 01223292094. Should I book it for you?
Not right now. Can you look for a train for me. It should go to birmingham new street and arrive by 15:45.,I have several trains can you tell me what day you plan to travel?
I am looking for the Fitzwilliam Museum.,I'd be happy to give you more information on the Fitzwilliam Museum. The address is trumpington street. Do you need any additional information for this attraction?
"Could you give me the exact postcode for the museum, please?",I sure can! The postcode is cb21rb. Is there anything else that I can help you with today?
Yes. I am also looking for a train to Cambridge. I am leaving from Broxbourne.,Train TR5570 is what you're looking for!
I need a train to cambridge please. Departure day is Tuesday,"Sure, where are you leaving from?"
I will be coming from Kings Lynn.,Great! When would you like to arrive in Cambridge?
"As long as I leave after 11:30, I don't have an arrival time. Please provide me with a train ID that would work.",Train TR8699 will leave at 12:11 and arrive in Cambridge at 12:58. Did you need more information or a ticket?
"All set on that for now, but i do need info on a place called the scudamores punting co","Scudamores Punting Co is located at Quayside Punting Station, Magdalene St, Cambridge CB5 8AB"
Thanks! Do you happen to know their entrance fee?,I actually don't see a price listed in our system. Do you need any other assistance?
I need to book a train departing from Cambridge.,"Sure, I can help you with that. Where were you wanting to travel to and when were you looking to depart?"
I need to leave Cambridge and go to Broxbourne on Wednesday after 15:45.,There is a train that leaves at 16:01 would you like me to book tickets for you?
I would first like the train ID and travel time please.,It's a 60 min ride and its train TR2925
Can you also look up the hotel called Hobsons House?,Hobsons house is a guesthouse in the west. It a moderate priced 3 star place with free internet and parking. Do you need anything else?
I want to find a place called Shiraz Restaurant please.,"I have found Shiraz Restaurant located at 84 Regent Street City Centre, would you like me to book you a table?"
"No thanks, I just need the postcode.","Sure, the postcode is cb21dp. Is there anything else I can help you with today?"
I am also looking for a train from birmingham new street to Cambridge.,No problem. For what day?
"Monday, and I need for it to arrive by 21:15.",TR3130 will arrive by 20:23 if that works for you?
I'm looking for museums that I can go in town.,"There are 23 different museums in town, did you have a particular area you were looking at?"
I don't have one specifically in mind but could you tell me your opinion on what would be a good area?,How about the Cafe Jello Gallery and it's free admission!
Which area of town is that in?,The Cafe Jello Gallery is on the west side of town. Would you like their address?
"Sure, please give me the address. Could you also help me find a train leaving Saturday?","Cafe Jello Gallery is located at 13 Magdalene Street. Yes, what time are you leaving? Also what destination, and departure point?"
Hello! I'm looking for a train arriving at Cambridge that would leave after 13:15.,There are many trains heading to cambridge after 13:15 where do you want to depart from?
"Sorry, I need to leave from Broxbourne on Friday.","There are several options, the first one leaving at 13:32. It is a 60 minute trip. Can I reserve seats for you?"
Can I get the train ID?,Sure thing! It is TR7015
"Thank you for your help, I am also looking for a restaurant that serves African food in the moderate price range, can you help?",I am sorry but I do not have an African restaurants. Is there a different type of cuisine I could try?
Do you have any African restaurants in the east in any price range?,"There is a restaurant called Bedouin that serves African foods. They are in expensive price range, located in the centre. Can I book a table for you?"
"I'm planning my trip there, but need to find a train for when I depart. Could you help me with that?","Sure. From where will you be departing, and what is your destination?"
I'm leaving from Cambridge and going to Birmingham New Street.,There appear to be hourly trains from 05:01 to 23:01. Do you know what day and time you'd like to travel?
Wednesday and it should leave after 18:00.,The TR1766 leaves at 18:01 and arrives at Birmingham new street at 20:44. Would that be OK?
That sounds good. Can you book that for me for 3 people?,"Ok, I have booked you 3 seats on that train. Your reference number is MI5RMEHQ . You'll need to pay 225.3 GBP at the station. Anything else I can do?"
I need to go from Cambridge to Peterbourgh Saturday.,Tr7310 is leaving from cambridge at 05:06 and arriving at peterborough at 05:56 for 13.20
I'm sorry. The train needs to going to Cambridge from Peterborough.,"Sorry about that,what time would you like to depart?"
"I would like to leave after 18:15. Also, I would like to know the fare.","TR4005 departs Peterborough at 18:19 and arrives in Cambridge at 19:09. Total travel time is 50 minutes, and the fare is 13.20 GBP per person."
"Great, thank you. Now, I need some information on college I can visit in the centre of town.",I have located several colleges in the area that have entrance fees ranging from free to 2 pounds. Is there a particular one you would like to visit?
"Hello, I am looking to book a restaurant in the centre in Cambridge and be moderate in price.","How about Restaurant One Seven, it is British food but just what you're looking for."
"Thank you, I need to book a reservation for 2 at 16:00 on Thursday, can you please give me reference number?",Your table is booked at Restaurant Seven One. Your reference number is MF59X2RK .
"Great, thanks! I'll also need a train from cambridge that leaves after 11:00. Can you help me with that?","Absolutely, you have many options. What day were you thinking of making this trip?"
I need to leave friday and go to birmingham new street,"There's a train departing at 11:01. Would that work? If not, the train's are every hour at 1 minute past. I can book whichever train you'd like."
I am looking for information in Cambridge,Okay! What would you like to know?
"I should have already told you that, how rude of me. Can you please tell me what museums are in Cambridge?",there are 79 museums is there a particular type or area you would prefer?
I really don't have a preference. Do you have one that you could recommend that would be interesting for a few different age groups?,i like cambridge artworks. it is in the east side. can i give you the address?
I am looking for a place to dine that serves modern European food that is located in the Centre. What is your suggestion for this type of restaurant?,"I have a couple of options for you, what price range would you like?"
I'd like a cheap price range please.,the river bar steakhouse and grill matches all the things you are looking for .Would you like me to make you a reservation?
"Yes, that sounds great. Can you reserve me a table on Tuesday for 6 people at 18:00.","I'm sorry, but it appears there is no opening for that time. would you like to try for a different time?"
Yes try 17:00 instead please,Booked! Reference number: NA0XWZAR . Your table will be held for 15 minutes.
Thanks. I'm also looking for a train that departs from cambridge and leave after 11:15.,"Okay, what is your destination and what day would you like to travel?"
"Hi, I would like to purchase a train ticket to Peterborough.","Sure, when will you be leaving Cambridge?"
I would like to travel on Tuesday and leave sometime after 11:15.,Is there a time you need to arrive by?
Not really. Can I also please have the travel time of the train.,okay the TR4344 matches your request and the travel time is 50 minutes. Would you like me to make a booking for you?
"What time will the train arrive? Also, I am looking to stay at the Gonville Hotel. What availability is there for that hotel?","The train will arrive at 12:24. As for the Gonville hotel, I can check that availability...how many nights were you looking to stay?"
"Hello, I'm looking for places to go located in the south part of town.",Are you looking for any specific type of entertainment? There is an art museum and cinema in the south part. Would you like an address?
Can I get the address for the cinema?,"It is located at cambridge leisure park, clifton way. Did you want the phone number and postcode?"
Please do give me the address and also if you could I am looking for a train as well to depart from cambridge and head down to london liverpool street.,"The cinema is at Cambridge leisure park, Clifton way. What day would you like to depart Cambridge and at what time?"
"I need to go on Sunday, sometime after 16:00.","I have four trains leaving after 16:00, the first at 17:59, arriving at 19:27, and then leaving at 2 hour intervals with the last at 23:59 arriving 1:27 Monday."
I need to find a train leaving Tuesday going to Ely please.,There are several trains to Ely on that day. Is there certain time that you need to leave by?
I would like to arrive by 14:45.,"TR3420 will arrive at 14:07, would that work?"
"Yes, can I get the departure time and travel time on that one?",Yes the train leaves at 13:50 and the ride lasts 17 minutes.
Hi. I need a train leaving from Cambridge anytime after 21:30.,Where do you want to go?
I want to go to Kings Lynn on Wednesday.,I have train TR2182 departing Wednesday at 22:11 and arriving in Kings Lynn at 22:58. Would that work for you?
"Yes that sounds perfect, I will need 3 tickets and a reference number please.",I was able to book you 3 tickets for that train. Your reference number is NYP3RNM4 . Is there anything else I can help you with?
"I am also looking for a place to stay, preferably a guesthouse that includes free parking.","There are 21 guesthouses that offer free parking, did you have any other requirements?"
Is it also in the cheap price range? Does it include free wifi?,"I have 9 entries meeting all 3 requirements, are you looking for a certain part of the city?"
No - could you please choose one for me? I don't like to stress out too much about travel arrangements.,"Sure. The Alexander bed and breakfast is in the centre, and their phone number is 01223525725. Should I book you a room?"
"Yes, thank you.","I will need some more information to book a room, what day will you arrive, for how many people and how many nights?"
I am looking for a train leaving from broxbourne and going to cambridge.,"Sure, when will you be traveling?"
It will be on Saturday.,Do you have a particular time you would like to leave?
We would need the train to leave after 12:00.,There is a train that leaves at 12:32.
That will be fine I need the train ID and price please.,Sure the train ID is TR7768 and the cost of the journey is 14.32 pounds.
"Yes, I would love some help finding a train. I would like to leave Cambridge headed to Bishops Stortford.",I have found 70 trains that will get you there. Do you have a specific day in mind?
I want to leave on Thursday.,"There are 10 trains on that route Thursday, what time would you like to depart or arrive?"
I want to arrive by 15:00,I have train TR0927 arriving at 14:07 is that okay with you?
That is fine. Please book it for 7 people and provide the reference number.,"Booking was successful, the total fee is 70.7 GBP payable at the station . Reference number is : PQQVSRVH . anything else?"
I am looking for a train which departs from Cambridge and arrives in Kings Lynn. Can you help me with that?,i have 133 trains matching your preferences. What day would you like to travel?
I would like to leave on Wednesday anytime after 16:45.,I have 7 trains leaving Cambridge on every :11 starting at 17:11. Is there a specific time you would like to arrive by?
No. Anytime after 16:45 is fine please.,TR8627 leaves Cambridge at 17:11 and arrives in Kings Lynn by 17:58. Would you like to book it?
I would also like information for ADC Theater. What is the address and phone number?,The address in park street. The phone number is 01223300085.
I would like to find out about going to a park in the west.,"There are no parks in the west. Would you like me to look in another area, or for a different attraction?"
What about a museum on the west side?,Sure. There are 7 options. Do you have any preference as far as entrance fee?
