question,answer
"I want to leave bloomsbury restaurant after 11:45, please.",Your booking is now completed.
Find a guesthouse hotel in Cambridge with free parking.,"There are 21 guesthouses that meet your criteria. Is there a particular area you'd like to stay in, and what price range do you prefer?"
Are any of the guesthouses 4 stars?,"Yes, I have 16 results that have a 4 star rating. To narrow it down, what area are you looking to stay in? Do you need free parking?"
"I'll take the one on top of your list, I'll arrive Saturday it's 3 people for 5 nights.",ok i've gone ahead and booked acorn guest house for you. your reference number is GXQZCBL8
Great! I've heard about a restaurant called Curry Garden. What can you tell me about it?,"Sure! Curry Garden is in the Central region of town, and serves expensive Indian food. Does that interest you?"
"yes, please book a reservation here","Okay, when would you like me to book the reservation and for how many people?"
make the reservation for saturday night for 3 people. can I have the full address? book a taxi to leave at 23:30 with contact info,"I'm afraid I can't book the Curry Garden for 23:30, is there some other time you'd like?"
i want to do some boating today,The Cambridge Punter is located at 251a Chesterton Road. Would that fit the bill?
Is that located in the north?,"Sorry, the cambridge punter is in the center, but there's the Riverboat Georgina in the north."
"Perfect, could you give me their post code?",of course! it is cb41as
Great. I am also looking for a place to stay in the north.,We have guesthouses and hotel ranging from 0 to 4 stars. Do you have a preference on price range so we can narrow it a bit more?
The hotel should be in the same area as the attraction and should have a star of 4.,we have quite a few in the north when are you planning your stay?
"5 nights, starting from Thursday. For 3 people. Reference number please.",Would you like me to suggest one for you?
"Yes, please pick one for me.","I would recommend the archway guesthouse, do you want more information or a booking?"
"Hello, I'm looking for an museum.",I am showing a listing of 23 different museums in various areas of cambridge. Do you have a specific area you would like to visit?
Any area is fine. Do you have a favorite? Maybe we can check that one out. Which one do you like?,Broughton house gallery was great the last time I was there and I think you'll enjoy it as well. It even has no entrance fee.
"Awesome, can I get the phone number, postcode and area for that?","The Broughton House Gallery is in Centre. The phone number is 01223314960, and the postcode is CB11LN."
"Thank you, I am also looking for a hotel on the north side.",There are 5 hotels on the North side. Are there any specific accommodations you were looking for?
I like a guesthouse in the moderate price range.,acorn guest house would be nice for you
We would like recommendation of places we could go on the west side of town.,Do you have a type of food you would like to try?
"Yes, I would like to try indian food.","Sure, there are several options in that area. Did you have a price range in mind?"
i want something expensive,"I have 5 indian restaurants in the west. If I may, might I suggest the Rice Boat. I can reserve a table for you if you'd like."
"Yes, could you please book that.",For how many and what time and day would you like to eat?
I need a reservation for 5 people for 16:15 on Tuesday.,Your booking was successful! Your reference number is 3IHPEMVX .
Great! Thank you so much!,Is there anything else I can help you with today?
i need a place to stay,"I'm happy to help you find something. To start, do you have a certain area of town in mind?"
"Centre, please. I want a type of hotel and free parking and free wifi, please.",Sure I have so many options. Is there an area of town you would like to stay in?
"Oh, yes. The center, please.","I have 4 results for that, 2 are expensive and 2 are cheap. Which price range do you prefer?"
It does not matter. Just make a suggestion and please provide the address.,I have a 4 star guesthouse in the cheap price range. It's located at 56 Saint Barnabas Road. Can I book for you?
I also need a swimming pool to go to.,Parkside Pools is also in the centre of town. would you like more info?
Can you provide information about Clare Hall?,"it is a college situated in the west, do you need the address?"
I just need the area it is located in and the phone number please.,It's located in the west and the phone number is 01223332360. Is there anything else I can help you with today?
I am also looking for a restaurant in the centre in the expensive price range.,I have many restaurants. Is there a type of food you would enjoy?
I really love mexican. Do you have one that serves that?,"unfortunately, i do not. are there other cuisines that you like?"
"okay, how about indian food.",Curry Garden is a nice indian restaurant in the Centre. Should I book you any tables?
I need to book a taxi from warkworth house.,I will need a little more information before I can book it. What is your destination and what time do you want to depart/arrive?
i want to go to rosa's bed and breakfast and would like to arrive by 3,I have booked you a taxi from Warkworth house to Rosa's Bed and Breakfast. You will arrive by 3. The taxi is a blue skoda. Contact number: 07517822602
"Hi, I'm looking for information on concert halls in the east. Can you give me any suggestions?",I'm afraid I didn't find any. Would you like to look in another area?
Yes an you check the south please?,unfortunately there isn't anything in that area either. would you like to try another location?
how about just entertainment instead?,I have two entertainment venues in the south. I have Nusha and Tenpin. Would you like their phone numbers?
"could you please provide the phone number, postcode, and entrance fee for each.","The tenpin is located at cambridge leisure park, clifton way. The phone number is 08715501010 and the post cod is cb17dy."
I also need a guesthouse with free wifi.,I have several guesthouses available. What area of town would you like?
"I have a business luncheon this week and need a place to host, preferably in the centre of the city.",There are plenty of hotels and guesthouses that would do the trick in that area. Do you have a price range?
I'd like it to be expensive.,I've found 2 hotels that fit your criteria. One is called Gonville Hotel and the other is University Arms Hotel.
Excellent. Can I get the phone number for the Gonville Hotel?,Sure thing. Their phone number is 01223366611 . Is there anything else I can help you with?
I am looking for a restaurant that is in the centre of city and is expensive. Can you help me with that?,I sure can. If there is a specific type of food you are interested in that would help to narrow down the possibilities.
I don't really care. It's for a business meeting so just need to make sure it's expensive so it's nice.,"The Cambridge Chop House would be my recommendation, would you like me to book it for you?"
"Yes, I also need the reference number.","First I'll need to know how many are in your party, and what day and time you'd like?"
There are 4 people. I would like it to be on Monday and arrive by 15:15.,I was able to book your table. Your reference number is FFFW4HLE .
"Great, I am also looking for an expensive range guesthouse in the same area.","No, we don't have any guesthouses that are expensive."
"I need a guesthouse that is in the same area as the restaurant, centre, and has free parking, too.",I am sorry we have no guesthouse hotels in the centre of town. Would you prefer another location?
I needed it to be in that side. anyway thanks for your help,Are you sure you would not prefer another side of town?
"Hi, I would like to get a taxi from whale of a time. I'll need to leave after 22:45.","Could you tell me your destination, please?"
I would like to go to Citi Stop Restaurant,"Ok, I have you booked to leave at 22:45. The car is a yellow Skoda and their contact number is 07314230139. Anything else I can do for you?"
"I want to try a local restaurant called Jinling noodle bar, can you help?","Absolutely! The address of the restaurant is 11 Peas Hill City Centre, and their telephone number is 01223566188. Would you like me to help you find a taxi there?"
"No thank you, but can you make a booking for 2 people at 17:30 on wednesday?","Alright, your table has been booked at the Jinling Noodle Bar for Wednesday at 17:30 for 2 people. Your reference number is VJ15Q075 . Is there anything else I can do?"
I am also looking for a hotel in town. I would need free parking and free wifi.,Do you have an area of town you prefer?
I do not prefer a particular area of town but I would like the hotel to be a guesthouse.,There are 21 accommodations that meet your criteria. Is there a particular price range you prefer?
I do not care about the price range,The Acorn Guest House is moderately priced and 4 stars. Would you like to book there?
I am looking for a fun attraction to go to in the north. Do you have any recommendations?,I have 4 attractions located in the north. 2 are swimming pools. There is also a boating attraction and a park. Which would you prefer?
I want the boating one. What is the entrance fee for that?,The entrance fee for that is unknown according to our system. Is there anything else I can help you with?
maybe if you can get me the address. i also want a restaurant in the same place which serves indian food.,"The address is Cambridge passenger cruisers, jubilee house. Postcode cb43ax. There are two indian restaurants in the North, one is moderately priced the other is cheap."
Can I reserve a table for two at the moderately priced Indian restaurant?,What day and time would you like those reservations?
I need a taxi to pick me up from saigon city please,Sure! when would you like to arrive?
I'd like to arrive by 15:45.,And where will you be going?
I'll be heading to huntingdon marriott hotel.,Great! I was able to book a red Audi for you!
Can you help me find a moderately priced hotels that has Wifi?,There are 17. What part of town would you like to stay in?
no preference. It needs to have 3 stars and offer free wifi.,Hobsons house is in the west part of town
That sounds great. I need to make a booking for sunday for 4 nights.,How many people are in your party?
"Oh, yeah, five people, please.","Ok, you're all booked! Reference number is 7IM8XDQ0 . Can I be of further help?"
Thanks. I'd also like to make a reservation at J Restaurant.,"How many people, what time and day please?"
I need to book a taxi to the Bridge Guest House please.,What time do you need to arrive by?
"Arrival doesn't matter. I just need to leave after 19:15 from Ashley Hotel, and I want to go to Bridge Guest House.",Where are you departing from?
I'm looking for a moderately priced hotel in town. Please give me the contact information for one.,There are 18 hotels in the moderate price range. What area would you like to stay in?
It doesn't really matter but it should have a 4 star rating.,We have 11 hotels with 4 Stars. I've heard good things about Avalon. Would you like more information?
Yes please. Do they offer internet access and what kind of parking accommodations do they have? Also a number to reach them would be great!,Avalon does have internet available but does not have parking. Would you prefer a different hotel?
Is the Avalon a hotel type and moderately priced with a 4 star rating?,"Yes it is, would you like to book that?"
No thank you but may I please have the address?,"The Avalon is located at 62 gilbert road. If you'd like me to book that, message us back. Thank you."
I'm going to think about it. I'd really prefer a hotel with parking.,"Sorry, I'm not finding any 4 star moderate hotels with free parking. Perhaps you'd like a different option?"
I can also check to see if we have guesthouses for that area.,"there are 9 different guest houses available, any preferences?"
I'd like it to be rated 4 stars.,Are you looking for an establishment in a certain area?
"No, any area will do. Could I get the address for one of them? I'm also looking to go on a boat can you help with that?",Acorn Guest House is located at 154 Chesterton Road.
I'll also be needing to find boating options and their information and I'll need to arrange a taxi to and from the locations.,There are four boating option in town. Is there a specific area you prefer?
I need a restaurant. The restaurant should serve indian food and should be in the expensive price range.,There are 14 expensive indian restaurants in the city. Do you have a preference of location?
Yes.East-Side London.,Pipasha Restaurant fits all of your criteria. Would you like to book a stay?
Please book for 4 people at 17:00 on Sunday,Your table for 4 has been booked. The table will be reserved for 15 minutes. Your reference number is 8OZ8ZF5G . Do you need anything else?
"I am also interested in attractions in the centre. Specifically, I am interested in multiple sports facilities",I have none available in the centre. Would you like a different area or attraction?
How about an attraction that has to do with boats?,The Cambridge Punter looks like a good choice. Want more information?
"Yes, can I get the phone number?",The phone number to the cambridge punter is 07807718591. Do you require assistance with anything else.
Can you help me find a place to go in the centre?,There are a lot of attractions in the centre is there a particular type you'd like to visit?
Any place would be great. If you could pick one and send me the phone number and postcode please.,Little Saint Mary's Church is in postcode cb21qy and their phone number is 01223366202. Is there anything else I can help you with?
I'm also looking for an expensive restaurant in the centre of town,We have a lot to choose from. Is there a certain type of food you are looking to try?
"Yes, i would like to find a south african restaurant please.",I'm sorry. I'm not finding any results that meet your criteria. Would you like to try a different type of food or area?
Yes let's look for Chinese food instead.,Tang Chinese is a great place in the centre with an expensive price range. Would you like to make a reservation?
I would like to book a taxi departing from Leverton House and arriving by 07:30.,"Booking completed! car is red ford and Contact number is 07640075849,"
ok awesome i will be going to jesus college,Your new contact number is 07279059192 and the car is a yellow skoda.
"Hi, can you give me some information on places to stay for my upcoming trip?","Certainly, we have many fine guest houses and hotels in Cambridge. Is there anything specific you were looking for, to help narrow it down?"
I'm looking for a 2 star hotel with free wifi.,Thanks for that information. What area are you looking to stay in?
The area doesn't matter I would like an expensive hotel if you can find one.,The express by holiday inn cambridge is located in the east and meet your criteria. Shall I book you a room?
"Yes, please book me a room for friday.",For how many people?
I need it for 2 people please.,And how many nights?
I need a taxi departing from the gardenia.,I'd be happy to help. What time would you like to leave and/or arrive by?
I would like yo leave after 6:30.,I can help you with that. where are you going?
I'm going to the slug and lettuce.,Your taxi booking is for a red lexus with the contact number 07652996605.
I would like to go to an expensive Italian restaurant for dinner.,which area of town are you interested in dining in?
The centre is my preference. Thank you.,I have four places fitting that criteria. Would you like me to book one?
Can you tell me the names of those four?,"Sure, stazione restaurant and coffee bar, clowns cafe, don pasquale pizzeria, cafe uno."
book for me Sure. a table for 8 people at 11:45 on wednesday and get me the reference number,"Which one would you like me to book it for? Stazione, Clowns Cafe, Don Pasquale Pizzeria, or Caffe Uno?"
Please book clowns cafe.,I've made those reservations your reference number is WIPPGG4I .
I also need an expensive hotel to stay at. Can you help me find one?,What area would you like to stay in?
I want to stay near the restaurant if possible. Oh and they should have internet please.,I'd recommend the Gonville Hotel. It meets your criteria. Would you like to make a booking?
Please help me book a taxi,"Okay, where would you like to depart from?"
I am leaving from Kohinoor.,Where are you going?
I'd like some help picking out a restaurant.,Do you have a food preference?
I am looking for something that serves british food in the centre of town.,i got quite a number. can you state your price preference?
I would like to dine somewhere that is expensive.,Fitzbillies Restaurant is in the expensive price range. Would you like me to book a table?
Could i get their phone number please?,"yes, their phone number is 01223352500"
I'm trying to see if they serve drinks on the Riverboat Georgina,"Unfortunately, I do not know if they serve drinks on the Riverboat Georgina. Would you like their phone number?"
"Actually, that's ok. I can find out later. But can you tell me what attraction type they are?",Riverboat georgina is a boat.
Can you tell me what area they are in and what their postcode is please?,They are in the north and their postcode is cb43ax
I bet I'll be hungry after visiting the Georgina so can you please find me a chinese restaurant in the centre?,sure! i have 10 options for you in that area.
"Thank you, the restaurant should be in the expensive price range.","I have 4 listings that meet your criteria. Ugly Duckling, Tang Chinese, HK Fusion, and Sesame Restaurant and Bar. Would you like more information on one of these?"
"I need a taxi from Kings Lynn station at 5:15, going to HK Fusion, please.","You are booked with a grey volvo, phone number is 07406139758. Anything else I can do for you?"
"Hello, can you help me find a pricey Singaporean restaurant in Cambridge?","There are none available, do you have another type of food."
I sort of really had my heart set on Singaporean food.,I'm so sorry! Checked my sources and don't see a Singaporean restaurant in any part of town. May I help you in some other way?
Yes Can you find me a hotel that is cheap?,In what area would you like the hotel to be?
"Sorry that last sentence must have been a bad connection, disregard that. Still looking for a restaurant, are there any expensive indian ones in the centre?",There are several. May I suggest Curry Garden is located in the Centre and has an expensive price range. Would you like a reservation?
"Yes, can you book a table for 8 people on Saturday at 15:45?",A table is booked for Saturday for 15:45 at 8 and for 8 people. Reference number is B00KVHN
"Hi, I'm looking for a nightclub located in the east.","There aren't any, unfortunately. Shall I look for something elsewhere?"
No that's ok. Is there anything in the east in the category of multiple sports?,The cherry hinton village centre is a multiple sports attraction in the east.
Can I get their telephone number?,Sure! The telephone number is 01223576412. Is there anything else I can help with?
I also need their address.,"Of course! The address is colville road, cherry hinton cb19ej. May I help with anything else?"
I also need a 4 star hotel with free wifi. I prefer a guesthouse in moderate price range. It will be for 7 people for 2 nights starting from Monday.,I recommend Arcon guesthouse. It matches your description and even has free parking . Can I book you into it?
Do you have directions to a guesthouse I can rent in the west of Cambridge?,i have a variety. if you can narrow down your choice by price range and maybe rating.
A 3 star rating would be perfect.,Hobsons House is at address 96 barton road postcode cb39lh and their phone number is 01223304906.
"Great, can you help me find some place to go in the Centre, maybe a college?","There are 13 to choose from, are you looking for one with free admission?"
That doesn't actually matter. You can choose the one you most recommend and then please tell me the phone number and postcode,How about Christ's college?
"Hi, I'm looking for a steakhouse, please.","I'm sorry, there are 0 steakhouses in Cambridge. Perhaps another type of food?"
What about asian oriental food?,There are 5. Dojo noodle bar looks to be a good match.
"Yes, for four people, on Monday, at 15:00.",I am sorry I was not able to book that. Is there another restaurant or time you would be interested in?
How about 14:00 instead?,"I was able to book that reservation for Monday at 14:00 for four people, reference number 7VB3NKTI . The table will be reserved for 15 minutes."
I am also looking for a hotel. Can you find the Acorn Guest House?,"Yes, that is located North. would you like to book a room?"
"I need a taxi from The Man on the Moon to Bangkok City, please.","Ok, what time do you want to leave?"
I need to leave after 5:00.,"I've booked a car for you, a yellow bmw, the contact number is 07412002966."
I am looking for a park to go to.,Is there a particular area of town you'd like to spend time in?
I would prefer the south side of Cambridge.,I have two parks in the south. The Sheep's Green and Lammas land park fen causeway and the other is Wandlebury Country park. Would you like info on either one?
"Yes. Please give me the entrance fee, address, and phone number for The Sheep's Green, please.",the phone number is 01223302580 and admission is free
"Thank you. I'm also look for an expensive hotel, not a guesthouse, to stay in. I'd like it to have free wifi and it needs to have 2 stars.","We have an expensive 2 star hotel in the east called express by holiday inn cambridge. It's located at 15-17 norman way, coldhams business park. Do you need a reservation?"
Do they have free parking?,Yes they have free parking as well as free wifi.
"I've heard about a hotel called Kirkwood House, but the only thing I know about it is the name. Can you tell me more?","Certainly. Kirkwood House is a guesthouse on the north side of town. They're a moderately priced establishment with 4 stars, offering both free wifi and free parking."
"Thank you. I would like to book for 7 people for 2 nights, starting from Monday at the Kirkwood House Hotel.","I am unable to book that for you, we can try another day or a shorter stay if you like"
How about for just one night instead?,Your booking was successful. The reference number is KXEQUQA0 . Is there anything else I can help you with?
I am also looking for a nightclub in the centre of town.,Would you be interested in Soul Tree Nightclub located at 1-6 corn exchange street?
"Hi, I am looking forward to trying some local restaurants when I visit Cambridge next month. Are there any good ones?",We have a lot of good restaurants in the city. Do you have a preference in the type of food you want?
"Yes, I'd like to find a Japanese place in the centre.","There is wagamama in 36 Saint Andrews Street, would you like me to book for you?"
Yes please book it for 4 people at 11:15 on Monday.,"The booking was successful. The table will be reserved for 15 minutes.Reference number is : ULSWHGVK, anything else?"
"Yes, can you tell me some tourist places in town that are in the same area?","There are quite a lot of different places in the centre. Do you have a particular type in mind such as architecture, college, museum etc?"
I'm looking for a moderately priced hotel.,I have eighteen entries that match that. Please specify whether or not parking and free WiFi are of importance to you
It doesn't need to include internet. Does that narrow down the options?,I'd like to suggest alpha-milton guest house. Is there anything else I could help you with?
Cool. Can you help me to book a room there for 4 people and 3 nights starting from saturday?,You're all set. The book was successful and the reference number is 20MS14XW .
I'm also looking for a cinema in the west.,"Sorry, I cannot find any cinema in the west."
I'm looking for a restaurant serving sri lanken food in the south.,"Unfortunately, we do not have any restaurants in the city that offer sri lankan food. Is there a different type of cuisine you want to try?"
How about a chinese restaurant?,I have 3 chinese restaurants in the south. The lucky star is a favorite of mine.
"That sounds good, can I get the address, phone number and price range please?",The phone is 01223244277and the address is Cambridge Leisure Park Clifton Way Cherry Hinton. Would you like to book a table now?
Could I get a price range for the restaurant first? Could I also get a short list of nearby attractions to the restaurant you recommend?,"I'm sorry, it's in the cheap price range. Nearby you have Cineworld Cinema, Nusha, Tenpin, Byard Art, The Place, The Junction, and two parks. Did you want to book that table?"
I'd like to find a attraction in the same area of town as the restaurant. Can I get the attraction type and entrance fee?,"cineworld cinema is a cinema, and there is no information available on the entrance fee. The phone number is, 00872208000 if you'd like to call them to find out."
I'm looking for a place to stay that's moderately priced and has a three-star rating.,"I have 4 results that match your request, what area are you looking to stay in?"
I would prefer something in the north part of town.,I have the alpha-milton guesthouse and the hamilton lodge. Both moderately priced. Will you need internet?
"It doesn't matter with internet. I need to book for 6 people, 5 nights on wednesday, is that possible at all?","No I am sorry no rooms available then, is there anything else I can assist you with? How about a hotel instead?"
Could you try the booking for only four nights and see if it works?,Both are available for only 4 nights. The Hamilton Lodge has parking and internet. Would you like me to book that for you?
Yes please book it for 6 people and 5 nights starting from wednesday.,The Hamilton Lodge was unable to accommodate your request for 5 nights. Would you like to try a different day or a shorter stay?
i need a place to go which is the type of a college.,"Is there a certain area you're interested in? If that doesn't matter, I recommend Clare College in the west."
"Sure, can you give me the address for that? You said it is in the west, right?",That's right Clare College in the west part of town. The address is just trinity lane. Anything else I can do for you?
"Yes, I need to book accommodation. can you recommend a guesthouse in the northern area of town?",Is there a price range you prefer?
I would like it to be expensive please,There are no hotels that match that criteria. Are you interested in a different price range.
Are there any in the moderate price range?,"I have several that match that criteria, do you care about parking or wifi?"
I am looking for a pricey place to stay. Please help me if you can.,I have several options what area do you want to stay in?
I want to stay on the south side of town in a 3 star hotel that also has free wifi. Do you have any suggestions?,"The lensfield hotel fits your needs, would you like info or a booking?"
Can you please book it for me?,"Sure, but I'll need some additional information. How many days shall I book for? When would you like to check in?"
I want to book it for 4 nights on a Thursday for 7 people. Can I have the reference number?,Booking was successful. your Reference number is : 2AGDQCL1 . is there anything else i can help you with?
I am also looking for a place to dine near the hotel.,Sure thing what kind of food are you wanting?
I need a find restaurant in the moderate price range in the west part of the town,"We have British, Indian or Italian to choose from in that category. Do you have a preference?"
"No, I do not have a preference.",I'd recommend the Prezzo. It's an Italian restaurant. Would you like to book a table?
"Yes, we would like a reservation for Wednesday.",Can you tell me how many guests and what time you would like the reservation for?
"For 3 people, at 11:30 please.",I've reserved a table for three at 11:30 on Wednesday. Your reference number is HJKOKG94 . Is there anything else I can help you find in the area?
I'm looking for information on worth house.,"Worth House is a cheap 4-star guesthouse on the north side of town. They're located at 152 Chesterton Road, cb41da."
I need to find a hotel in the center with free wifi included in their rates.,I've found 5 hotels. How about El Shaddai?
"Sorry, I should mention that I'm looking for a hotel with a 0 star rating. Would the El Shaddai still be appropriate?",Yes it is. Would you like more information or help booking a stay?
"Yes. Please book a stay for 7 people. We need to stay 3 nights, starting on Thursday.",I was unable to complete your booking. Would you like to try and book for another day or for a shorter stay?
Can I try to book for 1 night then?,I was able to book that for one night. Your reference number is TIYZB85M . Can I assist you with anything else?
Can you help me out with a taxi booking?,Sure! when would you like to arrive?
I need to leave after 18:15.,"Okay, no problem at all. What are your pickup and dropoff locations?"
I need to be dropped off at bridge guest house.,And where will you be picked up from?
I am looking to book an expensive restaurant in the west part of town. What is available?,"I have 9 restaurants in the west that are upscale. Are you looking for a particular type of cuisine? There is british, european, indian and thai to choose from."
How about some Thai food?,Sala Thong is an expensive Thai restaurant in the west end. Would you like a reservation there?
Yes please. Can reserve for 6 people at 15:00 on Wednesday?,"So sorry, that was unsuccessful. Would another day or time work?"
Could we try for 14:00 instead?,Congratulations! That was successful Your reference number is OP06YQUU .
"I need a taxi, please. I need to arrive no later than 10:00, and I'm leaving from cambridge lodge restaurant.",May I ask your destination?
I'm going to cambridge book and print gallery.,You are booked for a black skoda with the contact number 07448493514.
Hi. I'm looking for something to do. Are there any entertainment attractions in the South part of town?,"There is a cinema, museum, park, theatre and nightclub. Would you like information for any of these?"
"Could you please give me the postcode, address and entrance free of a museum?",Byard Art is a museum that has free admission. The address is 14 King's Parade and the postcode is cb21sj.
Thank you. I am also looking for a nice expensive hotel. It does not need internet. Can you help with that?,There are a total of 5 different places to stay that are expensive. Is there a certain area of town you would like to stay in?
"No, and it also does not need free parking.",Huntingdon Marriott Hotel and University Arms Hotel are both 4-star rated hotels. Would you prefer the West or the Center area of town?
I will stay in the west area of town.,"Ok, I will contact the Mariott and get you all set up."
I'm looking for the Huntingdon Marriott Hotel.,The Huntingdon Marriott Hotel is on Kingfisher Way near the Hinchinbrook Business Park. Would you like me to make a reservation?
"Yes for one guest, for nights starting with Tuesday.","I'm sorry, but I'm not sure how many nights you want to stay. Did you mean to say four nights?"
No sorry I meant 2 nights.,Ok I've booked that for you with reference number SDMC5SZK . Is there anything else I can help with?
"Yes, I'm looking for a museum near the centre.","There are several, may I suggest Castle Galleries. And there is no entrance fee. Is there anything else I can assist you with today?"
I'm looking for something to do tonight. Maybe the theatre?,"There are 5 theatres, 4 in the centre and 1 in the south. There are no fees listed, would you like information on any of these?"
"Can you give me any one in the centre, and give me phone number and postcode?","you can try adc theatre, phone number is 01223300085 and postcode cb58as"
That is great can you also find me a hotel with a 0 star in the same area as the theatre,I have two choices for you. Do you need parking?
"No, I do not need parking but need wifi while in the hotel.",Let me look for a hotel with wifi.
"OK thank you, I would like the room for Thursday.",I have two options with internet do you have a price reference?
"Hello, I'm looking for a restaurant in Cambridge that serves high Chinese food and is more expensive than it's competitors.",I have some here can I get what area you would like to eat in?
I don't have a preference on the area. Can you make a suggestion?,How about the Ugly Duckling that is located in the city center?
"That sounds fine, can you book a table for 3 at 11:45 on Wednesday please?",You are booked for Weds at the ugly duckling refs number is U1BCCKQX
Can I get the phone also please?,"They is no phone information given, can I help with anything else?"
"Yes, i am looking for places to visit on the east side of town.",There are lots of attractions in the east! Do you have a preference for type?
I will like a place with no entrance fee and also a taxi that will take me from the restaurant to the place.,"Okay, I recommend cambridge artworks. For the taxi, I will need more information on either departure or arrival time"
"Hi, I'd like to find a cheap italian restaurant, please.",There are five cheap italian restaurants in town. Is there a particular area you prefer?
I prefer the north area of town.,"Great, there is a cheap Italian place in the north part of town called Da Vinci Pizzeria. Would you like a reservation?"
"Yes, please make one for 7 people at 17:45 on Thursday.",I have your table reserved at the requested day and time. It will be held 15 minutes for you. The reference number is: UB24W3TP .
Sounds good. Could you also help me find a cinema in the same area?,I'm sorry. There are no cinemas in that part of town. Would you like to try a different type of attraction?
Darn! I really wanted to go to the cinema. Is there a park located in that area?,"Yes, there is Milton Country Park in the north. It is free to enter."
I am looking a restaurant in the Centre Cambridge area that serve gastropub food.,"I have 3 in the centre of town,what price range please?"
Moderate price range.,The Nil moderately priced restaurant is in the centre and serves gastropub food. Would you like a reservation?
That would be great. Can you make if for a party of 6 on Tuesday at 15:30?,"Yes, I can make the reservation would you like their address?"
"I can find it, but please give me the reference number for the reservation. Nil is such a creative name for a restaurant!","Yes, it most certainly is. The booking was successful, and they will hold your table for 15 minutes. The booking number is CXFENRLZ . Anything else I can assist you with?"
"I also need a place to stay, moderately price, centre area, doesn't matter whether or not it has wifi.","I have one result for you. It is cityroomz, a 0 star hotel. Do you want to book this?"
"Oh yessiree, tuesday 6 people and 5 nights please",I am unable to make a booking for that right now. Is there anything else I can do for you?
"hi, i am looking for bar in town that serves food.",What area of town should it be in?
it should be in the east area and serve south indian food.,what about price specifications?
I would like something cheap please?,I don't actually have anything in town that serves Indian food in the east that's cheap. Can I try something else for you?
How about a restaurant that serves Chinese food?,I do not have any cheap Chinese food places in the east. Would you like me to search another area?
I really wanted South Indian food in the easy. Are there any choices regardless of price?,"Curry Prince is moderately priced, would you like me to book you?"
Yes please book a table for 3 people at 17:45 on sunday.,Done! The table will be reserved for 15 minutes. Your reference number is J7WQHV7J . Can I help you with anything else?
"Hello, I am planning my trip to Cambridge and need some help finding places to go in town when I get there.","Sure, we have much to offer. Did you have anything specific in town?"
I'm looking for a theatre.,There are 4 in the city centre and one in the south - do you prefer one area over the other?
Can you give me the address to the one in the south please?,It is called The Junction. It is located on Clifton Way. Their postcode is cb17gx. Their phone number is 01223511511. Anything else I can help you with today?
"Yes, do you have information on the cambridge belfry?",The Cambridge Belfry is a 4 star hotel in the cheap price range with internet and parking.
I need to book a taxi to come to Da Vinci Pizzeria by 01:45.,I can help you with that. where are you going?
I am going to Cambridge Road Church of Christ.,Your booking is complete. The taxi is a yellow Honda. Contact number 07024160438.
i am looking for a place to stay. The hotel doesn't need to include internet and should include free parking.,"Do you have any other constraints, such as location or price range?"
The location and price range don't matter to me. I want a guesthouse with 4 stars.,We still have a lot of great options to choose from. Can I recommend the Alexander Bed and Breakfast in the centre of town?
"Sure, that sounds fine, as long as you're sure it has free parking.",It does offer free parking. Would you like me to book it for you?
book for 1 people for 5 nights starting Thursday and get me the reference number please,Alexander bed and Breakfast - 56 saint barnabas road cb12de phone - 01223525725
And the reference number ?,I'm sorry about that. Your reference number is 4PSP6FIB .
Thank you. I'd also like to find a cinema in the west side of town. Do you know of any in that area?,I'm sorry but there aren't any cinemas in the west. Would you like to try another location.
"I need a taxi to take me to the hotel from the airport now, can you give me the number to call?",What specific time do you want to leave?
Never mind. I'm looking for a guesthouse to stay at. It must be in the north and 4 stars.,The Acorn Guest House is in the north and is rated 4 stars.
Okay great. Could I have their postcode and phone number?,The phone number for Acorn Guest House is 01223353888. The postal code is cb41da. Is there anything else I may help you with?
Yes I am looking for information on the Sesame Restaurant and Bar.,"The sesame restaurant and bar serves Chinese food, located in the centre area at Hills Road City Centre, postal code cb21nw17. You can contact them at this phone number, 01223358899."
i need a place to stay,"Okay, what area would you like to stay in and what is your price range?"
I am looking for a 4 star guesthouse with free parking in the expensive range.,I'm sorry I don't have anything that matches that criteria.
Okay. Do you have anything matching that description in the moderate price range instead?,"Yes, I have 9 options for you!"
Can you suggest one and make me a booking for 5 people for 5 nights starting from Sunday?,"Sure, your all set for the acorn house, your confirmation number is C9BFUP76 . Anything else today?"
I would like something fun to do in the middle of town.,Club Salsa is a fun nightclub in city centre. The address is 1 station road. Is this the type if attraction you were interested in?
I am looking for a good hotel in north Cambridge.,The acorn guest house is a nice guesthouse. Would that work?
Does it have a 4 star rating? I would like a place with four stars?,Yes it does. Would you like to book?
Yes please. I need it for 5 people for 4 nights staring from Thursday.,The booking was successful. Your reference number is : A9VM6FAU . Is there anything else I can do to assist you today?
I would also like more info about Pizza Hut in the city center.,There is a Pizza Hut on Regent Street City Centre. Would you like me to make a reservation for you?
"Hi, I'm looking for a place to stay in the centre.","There are 2 guesthouses and 3 hotels in the city centre, do you prefer one or the other, or are there any amenities that you'd like?"
"Yes, I would like it to have free wifi.",The Alexander Bed and Breakfast is a 4 star guesthouse that is cheap. Does that interest you?
Do they offer free wifi or free parking?,Yes to both.
Great. Please book it for 5 people for 5 nights starting from wednesday.,Unfortunately that didn't work. Do you want to shorten your trip?
