question,answer
"I need to find a moderately priced place to stay, with free parking.","There are 14 places that match your preferences. Mind being more specific? Can I get an area you'd like to stay, or a star rating you'd prefer?"
"Anywhere is fine, but it needs to be a moderately priced 4 star hotel with free parking.",I'm sorry I can't find any hotel's that are moderately priced with 4 stars and parking. Did you have anything else in mind?
You are totally certain there isn't a single moderately priced hotel with free parking and a 4 star rating?,"Acorn guest house is avaialble but all we have matching that are guesthouses, no hotels."
"The Acorn will do. Can you please book me a room for Monday for 3 people, 5 nights please?","Unfortunately, they do not have that available. Would you like to try a shorter stay?"
Can you try 1 night?,I was able to book your room for one night successfully. Your reference number is OESTHWO3 . Is there anything else I can help you with?
"I am going to be staying in north cambridge and need a hotel, I can pay for parking.",Ashley hotel is available.
"Oh, I have heard of that. Is in in the North part of town? I am looking for a place in the moderate price range also.",Yes is it moderate and in the North side of town. Would you like to book there?
"Sure, that seems fine.",Ok. What day would you like to book for?
"Before you book, I just want to make sure--does it have a 4 star rating?","No, it is a two star hotel. Could you recheck and restate your perimeters to me?"
"How many stars, area, and price.","It's in the north, moderately priced and has a 2 star rating."
"No, I'm sorry, I should have specified. I need a 4 star place to stay.",I'm sorry. I don't have anything that matches your preferences.
"Are you sure? I need a 4-star, moderately-priced hotel in the North part of town, and I don't need free parking.","Again nothing, I could search again but doubt that a new hotel was constructed there during the last couple minutes. Are you open to a guesthouse or different area?"
"I want a museum, please? Please include address, postcode, and area.","I suggest Byard art. The address, postcode, and area are 14 king's parade, cb21sj, and it is located in the south."
"I need to take a train out of Cambridge, I will be leaving town on Wednesday.",There are 5 trains out of Cambridge on Wednesday. Do you have a departure time in mind?
"I'd like to go to peterborough and leave after 12:45, I have to attend a meeting beforehand.",TR1879 leaves at 13:06 on Wednesday. Will that work for you?
What is the price of the fair and could you tell me what is the arrival time into Peterborough?,The price is 16.50 pounds and the train will arrive in Peterborough by 13:56 Wednesday. Would you like me to book a ticket for you?
Can you help me find a indian restaurant in the west?,"Sure, they are all expensive though. I love Tandoori Palace located at 68 Histon Road Chesterton."
That sounds perfect! Thank you.,Is there anything else you need?
Can you book a reservation for 8 at 14:45 on Friday?,Done! Your table will be reserved for 15 minutes. Your reference number is 5XFZM2KU . Is there anything else that I can help you with?
Can you provide me with the telephone number and book two taxi cabs to the restaurant,Tandoori Palace's phone number is 01223506055. Please give me the taxi departure day and time and I'll be more than happy to book one for you
I am looking for a 4 star guesthouse in Cambridge.,"I have 18 results that match your request. To help narrow it down, what part of town would you like to stay in? Do you have a price range preference?"
The hotel also needs to be cheap and have free wifi.,There are 7 hotels that meet that criteria. Do you have an area preference?
Do any of these 7 have free wifi?,They all have free wifi.
Any of them will do. I'll book a room in whichever one you think is best.,"The alexander bed and breakfast is in the center of town, would you like help with the booking?"
That would be great. Two nights please.,What day would you be arriving on and for how many people?
"Hello, I'm looking for a 4 star guesthouse in the center of town for 3 people and 4 nights. I'd like wifi and free parking too.",The place that fits all your needs in the centre of town is Alexander Bed and Breakfast.
Is that place cheap?,It is cheap! Would you like to book a room there?
Can I get the address and star rating?,The Alexander bed and breakfast is a 4 star guesthouse at 56 saint barnabas road in the centre.
Thanks! I'm also looking for an architecture type place in the west. Can you help me?,I can not find any attractions that meet that criteria. Is there another attraction type you want me to search for or perhaps another area
How about entertainment instead?,Whale of a time looks available if you'd like that
"Hi, I'm trying to find a place to go in the centre. A college would be fun to visit!",Great! I would be happy to help you find one. Are you looking for one with free admission?
"maybe, give me the address of one please",There are several college's in the centre. How about Saint Catharine's College? It is on King's Parade and has free admission.
"Thank you. I also need a train to London Kings cross, arriving by 9","Where will you be departing from, and what day would you like to travel?"
I am looking for places to go in the centre of town. I would like some type of architecture attraction.,There are five to choose from. Would you like a free attraction or one with an admission charge?
Will you recommend one? I don't care about the entrance fee.,I would recommend All Saints Church. They're at Jesus Lane. Would you like their phone number?
"Yes, please provide their phone number.",Their phone number is 01223452587. Can I help you with anything else today?
Can you help me find a nightclub to go to located in the centre? Thanks.,There are many to chose from. Do you want a recommendation?
Yes please make a suggestion.,Of course I would recommend kambar located at 1 wheeler street. The entrance fee is 5 pounds. Would you like their phone number?
"Yes, and their postcode as well.",Their postcode is cb23qb. Can I help you with anything else today?
"Yes, I need a train to Cambridge.","Sure, I can help with that. What day and time would you like to leave?"
What kind of places are there to go to in the west?,"There are museums, colleges, and entertainment. What interests you?"
Oh! I bet my boyfriend would love an entertainment place. Can you tell me a little about those?,"Whale of a time is a great place in the west. Their address is unit 8, viking way, bar hill, postcode cb238el and phone number 01954781018."
We are also needing a place to stay. It's preferable that it's also in the west and has a 4 star rating.,Okay I have 3 different options. Are looking for something expensive or cheap?
Can you assist me to find places in the centre part of town to go to?,Absolutely. What type of attraction are you interested in?
I am studying to be an architect so something having to do with that would be great.,great saint mary's church is in the centre area. would you like some information about that choice?
I actually would like something in the south.,Okay there isn't any in the south.
How about a cinema in the south?,I'd recommend cineworld cinema. Would you like more information on it?
"Yes, can I get the address and postcode please.","They are located at cambridge leisure park, clifton way, postcode cb17dy, can I assist with anything else?"
"Hi, I am looking for a concerthall in the east.","we don't have a concert hall in the east, can I check another area?"
"Let's check for a museum, then","There are four museums in the east. Cambridge artworks, Gallery at twelve a high street, and Saint barnabas press gallery are all free. Cambridge museum of technology is 5 pounds."
"Please book the Museum of technology for two people, any time after noon. I'll need a reference number too please.",I'm unable to book that reservation for you. Is there any other information that I can provide to you?
"How about helping me find a place to eat, then?","Sure thing, what kind of cuisine are you looking for?"
"I'd like crossover food in the expensive range, and located in the same area as the museum.",YOu would need to select food then I can look that up.
I would like it to be crossover food.,"I'm sorry, I'm not showing any crossover restaurants in the city. Is there another type of food I can check on?"
I'm looking for fun things to do in the center of town.,"There are 44 different attractions in the centre area, were you looking for an entertainment venue?"
You choose for me. I just need the address and postcode.,There is the Holy Trinity Church. Their phone number is 01223355397. The post code is cb23nz. Is there anything else I can help you with?
I don't think a Church is a place to have fun in town. Could you find me a restaurant instead?,Sure. There are a total of 110 restaurants in town. Do you have any preferences that would narrow down the list?
Yes I am looking for one called peking restaurant. I'd like a reservation for 8 on Friday.,I found the listing for Peking restaurant in the south not the centre. If this is acceptable what time can I put the 8 of you down for?
put me down for 12:30,STAUDCT0 is your confirmation number
I need some place fun to go on the west side. Any suggestions?,"There are a number of attractions on the west side. Are you interested in colleges, entertainment or museums?"
"I don't really have a preference, so which one do you think is best?",I think you would enjoy whale of a time located in the west of town.
What kind of place is it?,Whale of a Time is an entertainment venue. Would you like more imformation?
Can I get their phone number and entrance fee please?,Their phone number is 01954781018 and I do not have information on the entrance fee. Do you need anything else?
Yes. I also need info on a place to stay in the same area,There are 4 places to stay in the west. All have internet and parking. Would you prefer a hotel or guesthouse?
"I would like to stay in a guesthouse, please.",Finches bed and breakfast is avaialble would you like to book that?
I was wondering if you can tell me more about the attraction called sheep's green and lammas land park fen causeway?,"That's a nice free park in the south, the address is fen causeway, newnham road. Is there anything else you need help with?"
What's their phone number?,Their phone number is: 01223302580. Is there anything else I can help you with?
"Yes, I'm also looking for a train to Cambridge that will leave sometime after 17:45.",And where will you be departing from?
I am leaving from Norwich on Wednesday evening.,The TR3342 leaves at 18:16. Would you like a booking?
I am looking for some entertainment.,There are lots of fun places in town. What would you like to do today?
It does not really matter can you suggest one?,how about the funky fun house?
No thank you what about a museum?,I have 23 great museums. Is there a certain area you would like to be in?
No area does not matter can you recommend one please?,One of my personal favorites would be the Cambridge and County Folk Museum. It is definitely worth the entrance fee of 3.50 pounds.
"Okay, I'll check it out. Please get me the postcode and address",The address for the Cambridge and county folk museum is 01223355159. The postcode is cb30aq.
"Could I book a train ticket, please?","Sure, I can help you with that. I will need to know what day and time and also where you will be traveling to by train."
The train should go to stevenage and should leave on friday. The train should depart from cambridge and should leave after 21:00,It seems there are 2 trains that fit your request. The TR8420 and the TR8575.
"Great, I'll take the first one and please book it for 4 people please.",Sure thing! Your reference number for this booking is 9KVSMF6P . Can I help you with anything else today?
"Thanks. I need to know about some places to go in town, too.","I would be happy to help with your request. What type of attraction are you looking for? There are theatres, cinemas, swimming pools, and nightclubs just to name a few."
How about multiple sports in the south part of time?,There are no multiple sports locations in the south part of town.
I would like to find a place to eat dinner.,Great where would you like to visit?
I am looking for a restaurant in the south part of town that is moderately priced.,I have two restaurants matching your request. Would you like Italian or Modern European food?
I'm craving some Modern European food!,Would you like me to make a reservation for you then?
"Yes please, 1 person on sunday at 14:15.",I have booked a reservation for one person at 14:15 on Sunday at restaurant alimentum successfully. Your reference number is GNRKQ4IT . Would you like me to do anything else for you?
Hi I'm looking for a train that goes to Cambridge and it should leave on Wednesday and arrrive by 10:15.,Where are you going to depart from?
I am departing from cambridge.,"There are 49 trains, where would you like to leave from?"
I am departing from Cambridge,"Ok great, I have 52 trains departing from cambridge. Where will you be traveling to?"
I'll be traveling to Birmingham New Street. Could you give me the travel time for that train?,"There are four trains that meet your request, would you like me to book one for you?"
"Yes, please, what is the travel time?",The travel time is 163 minutes. Shall I book the tickets?
I will be in Cambridge soon and look forward to seeing at least one of your attractions.,We have so many wonderful attractions. Can you please tell me what area you would like to be in?
I am actually searching for one recommended by a friend. It's called the cherry hinton I believe.,We have three different attractions with cherry hinton. I have the cherry hinton water play in the east. Is that the one you were looking for?
It's name is called the cherry hinton village centre. Do you have that?,Yes I do have that attraction in my system. What information do you need in regard to it?
What kind of attraction is it and what are the entrance fees?,the cherry hinton village centre is a multiple sports venue. I'm sorry but I don't have the entrance fee. Is there anything else that I can help you with?
I would like to stay in a 4 star rated guesthouse.,There are quite a few options. Do you have a preferred price range and location?
"I'm not concerned with price, but we really would like to stay on the south end of the city if possible.",I found two guest houses matching your request. Would you like to try the Aylesbray Lodge Gest House located at 5 Mowbray road?
Do they have internet?,Yes both of those guesthouses have internet. Should I make a reservation?
"I'd like to find a museum in the centre of town, please.",I've found eleven different museums in the centre of the city. Would you like to hear about any in particular?
"Actually, I would love it if you could give me a recommendation of one. And give me the postcode as well.","The Museum of Archaeology and Anthropology is free, the postcode is cb23dz."
"Super. I need a train on Sunday going to Norwich, also. Can you help with this?",Train TR9533 is going to Norwich on Sunday at 10:36 and arrives at 11:55. Would you like to book it?
"I would like to arrive by 11:00, if there is one available!",And just to confirm you'll be departing from cambridge?
I need a train leaving Thursday after 17:45.,Could you give me a little more information? Where will you be traveling to and from?
"To Cambridge, from Stansted Airport.",The first train leaving Stansted Airport after 17:45 leaves at 18:24. You'd arrive in cambridge by 18:52. Would you like me to book a seat on this train?
"Yes please, what is the Train ID and price?",The train ID is TR5433 and the cost is 10.10 GBP per ticket. Would you like me to book this trip for you?
"That won't be necessary but thanks anyway. Although, I could use some help finding an attraction in the centre of town.","There are many attractions. Churches, cinemas, colleges, and art gallery's. Do any of those sound appealing?"
I want a train that departs from bishops stortford on Thursday.,I can find that train for you. What time would you like to depart?
I don't care when I depart as long as I make it to Cambridge by 20:45.,I have eight trains matching your preferences. Would you like me to book TR0060 that arrives at 20:07?
"Yes please, book it for 2 people and provide me with the reference number if you don't mind.",Your all ready to go! Reference number is Mh4TQ7KB . Anything else I can help you with today?
I am planning a trip in Cambridge,"Great! Can I help you with transportation, lodging or attractions while here?"
I am looking for an attraction called cambridge university botanic gardens.,That is located in the centre. The address is bateman street. Can I give you any other information?
Can I have their postcode and phone please? Also I need a train out of cambridge on tuesday.,Okay the post code is cb21jf and phone number is 01223336265.
I need a train that leaves on Tuesday after 9:30 and arrives in London Liverpool street.,What time would you like to arrive by?
I am looking forward to try a local restaurant in Cambridge and I have clowns cafe particularly in my mind. Can you assist to book a table for me?,I would be happy to help you book a table. What day do you need your reservation?
I would like it for Sunday.,I need some additional information before I can book the table. How many people will be dining and at what time?
"Oh, I'll need a table for 5 at 11:45 on Sunday.",Booking was successful. The table will be reserved for 15 minutes. Reference number is : RMG9GA7O .
"Thank you, I also need to find a hotel with free wifi.",I'll be glad to help with that. Do you have a preference for the area or the price?
Can you tell me about Jesus college?,"Certainly. Jesus College is in the Centre of town, on Jesus Lane, CB48BL. There is no entrance fee. Their number is 01223339485 if you'd like additional information. Anything else today?"
No. that will be all. Thank you.,Thank you for using our system.
I'm also looking for a place to stay.,I have lots of options. Can you tell me more about your preferences?
I'm looking for somewhere moderately priced with wifi.,Which area of the city would you like to stay in?
The south. I'd like a 3 star place if you can find one.,Bridge Guest house is moderately priced and rated 3 stars. It is in the South. Would you like to book a room?
"Hi there, I need a swimming pool. The kids want to swim!",Abbey pool is available on the east.
"That sounds wonderful! May I please have the address, phone number, and post code?","Sure thing! The address is: pool way, whitehill road, off newmarket road. The phone number and postcode are 01223902088 and cb58nt."
Are there any italian restaurants located in the centre?,I have some what price range would you like?
The cheaper the better please,they are 3 but i recommend zizzi cambridge. can i get you the address?
Please find a place to eat in the moderate price range in the north.,There are two great restaurants to choose from. One is a chinese restaurant and on is a indian resaurant. Do you have a preference?
Let's go with Indian. Can you book me a table for Thursday at 14:00 for 8 people?,Your table at The Nirala will be reserved for 15 minutes. The reference number is AM8RPHXF . Can I help you with anything else?
"Yes, i am looking for a boat attraction to visit near the restaurant.",There is the riverboat georgina boat attraction in postcode cb43ax. Do you want to book a seat?
"Hello, I'd like some information about colleges in the area that are interesting to visit",Which area do you prefer?
"I don't care, do you have any suggestions?","I suggest Christ's College in the center area. Entrance is free. The address is Saint Andrew's Street, the phone is 01223334900. Would you like the postcode?"
Thanks. I also need train going to cambridge on tuesday.,Where would you like to depart from?
I need a train that will depart from stansted airport and should leave on monday,I can help you with that. Can you confirm if your destination is Cambridge and any time preference you have?
"Yes, my destination is Cambridge and I need to leave after 19:30.",I show 4 possible options. Is there a particular time you would like to arrive by?
It doesn't matter. I just need tickets for four people.,I have booked you 4 tickets on train TR3873. It will depart at 20:24 and will arrive by 20:52. Your reference number is CBFDX67S . Anything else I can help with?
"Yeah, I'm also looking for a place to go, perhaps an attraction in the east.","There are a few attractions located in the east. What type of attraction are you looking for? There are museums, boats, sports, parks, and etc."
I am looking for places to go on the south side of town. Can you help me with that?,"Sure. Would you like to go to a cinema, museum, nightclub, park, theater, or to see some entertainment?"
Pick a place for me. I need the postcode.,There is a cinema Cineworld cinema with postcode cb17dy.
"Actually, could you find me a park, instead?",Okay great! There's sheep's green and lammas land park fen causeway or wandlebury country park. Both have free entrance fees.
What can you tell me about Great Saint Mary's Church?,"Yes, it is a beautiful place known for architecture located in the centre area. It is on market square and has an entrance fee of 2 pounds."
Can I get the phone number please?,"01223350914, is the phone. Need anything else?"
Yes. I am also looking for a train from Cambridge that arrives at 18:45.,"There are many that arrive at that time, what destination would you like?"
I'm looking for an expensive Chinese food restaurant. Can you help me?,I am showing 9 chinese restaurants. Would you like a certain area?
I have no area preference. Can you make a suggestion for me?,The hakka is in the north and is excellent. Would you like a booking?
No but could I get the address for the hakka?,"Sure, it is on Milton Road Chesterton. Anything else I can do for you?"
"Hi, I was wondering if there were any swimming pools in the centre of town?","Yes, parkside pools are located at gonville place, postcode cb11ly. Their phone number is 01223446100. Anything else I can help you with today?"
"Thanks, for giving me the address and phone number already. How much is the entrance fee?",It looks like the parkside pools does not have it's entrance fee available for the public's record. I apologize about that.
That's OK. I need a train departing from stevenage on thursday.,I have trains into cambridge from stevanage on thursday. What time of day would you like to travel?
I would like to arrive by 9:30,There are only 2 that fit your time frame. The TR1044 arrives at 8:43. That would be the closest to your requested arrival time. Is that okay?
I am looking for places to go in town.,"We have many options to choose from, is there a particular type of place you are interested in seeing?"
"Somewhere in the Centre, entertainment.","There aren't any attractions of that type in the Centre unfortunately, do you have an alternative preference?"
I could also go to a college instead.,What about Christ's college? it's free to get in.
Can you give me the address for Christ's college please?,"Sure, it is located on Saint Andrew's Street, postcode cb23bu. Admission is free. Can I be of further help today?"
What kind of entertainment is there in the centre?,There is no entertainment in the centre. Would you like to try another part of the city?
Are there any architectural attractions in the centre?,There are 5 that match your request. All are churches except for one which is a school. Would you like more information on any of these?
"Okay, well then how about architecture?",Yes you mentioned that. How about Old Schools?
"I am interested in seeing some of the attractions in town, particularly in the south. Can you help me?",Sure! Museum? Nightclub? Movies? You name it!
"I have no preference, but you can suggest a Museum for me.",There are no museums in the south. Would you like to try a different area or different attraction?
That's too bad. Can you find me a restaurant in the expensive price range in the south instead?,"I have about 5 places to choose from. I have 2 chinese places, an indian place, an italian place and lastly a place that serves delicious Mexican food."
I would like Indian food.,Very good choice. The taj tandoori restaurant is located at 64 cherry hinton road cherry hinton. Phone number is 01223412299 and post code is cb17aa. Anything else?
I will like to book that for 5 people at 11:15 on Saturday. I also really need that information on an attraction in the South. Just something fun.,i have booked. Reference number is : 8JWW36ZA .anything else i can do for you?
I'm going to need a taxi to get between the two places. Can you help with that?,"To book you a taxi, i will need to know where will you be departing from."
I'll be going to the restaurant.,I would need to know which two places you need to get to with the taxi. You only made restaurant reservations. You mentioned an attraction but never completed.
"That's because you never got back to me, you forgot first. I want to go somewhere in the south but I'm not familiar with the town, what do you recommend?",Byard art is a very popular museum with both tourists and locals in the south part of town. Would you like me to book the taxi from here?
Can you help me find a place to go in the centre?,There are many great attractions in the center of town. I recommend the Cambridge University Botanic Gardens - it's beautiful there!
entrance fee and adress and phone number please,They are located at bateman street and the phone number is 01223336265
And what attraction type would that be considered?,It's listed as a park.
I need a place to eat in the south that's expensive.,"There are Chinese, Indian, Italian, and Mexican restaurants that fit that criteria. Do you have a preference?"
I would like Chinese or Mexican restaurants,How about chiquito restaurant bar? It's an expensive and delicious restaurant in the south.
"Sure, I need a table for 8 at 17:15 on Wednesday, please.","Okay, I was able to reserve that table for you. Your reference number is XAL5QLX9 ."
"Thank you, what places can you go to that are in the same area?","There are a range of attractions in the south, including parks, nightclubs, a museum, a theatre, a cinema, and more general entertainment venues. What sort of attraction are you interested in?"
"Hello, can you recommend a 0-star hotel with free WiFi, please?","Surprisingly, I have three options. How about Citiroomz? It is located in the centre and is moderately priced."
The would be great. Can I have the address and phone number?,"Yes certainly their address is sleeperz hotel, station road and their telephone number is 01223304050."
Great I need to book it for 4 nights,How many people will be staying and when would you like to stay?
It will be for 2 people starting on Wednesday.,Would you like me to book it for you?
"Yes, please book it and provide a reference number.",I am unable to book this for you. Do you have any other preferences ?
How about tuesday?,"I apologize, but it looks like saturday is not working either."
"Hi, I am interested in finding attractions on the west side of town.","How about Magdalene College and Cafe Jello Gallery (13 Magdalene St), both free and on Magdalene St?"
That's great. What time does each attraction open?,"Sorry, I don't have that information. You can call them to find out. 01223332138 and 01223312112 are the phone numbers."
Can you tell me what type of attraction Cafe Jello Gallery is please? I also want to find an indian restaurant.,"Cafe Jello Gallery is a museum. There are 22 Indian restaurants in Cambridge, do you have a preferred price range or area?"
"Great thank you, I am also looking for an expensive Indian place to eat",I've got 14 expensive Indian restaurants. Is there a particular part of town you'd like to eat in?
I would prefer to eat in the same area as Cafe Jello Gallery.,"Okay, how about the Tandoori Palace? It's in the same area."
Sounds great! Could I book a reservation for 6 people at 13:30 on wednesday?,"I'm sorry, but you'll have to book at another time slot. What other time slot would you like to book at?"
Hello there! I need a train from stansted airport to cambridge.,"Sure, I can help with that. There are a lot of trains to choose from. Did you have a travel day and time in mind?"
The train should leave after 08:15 and should leave on sunday,"There are 16 trains that travel during that time frame, do you have a specific time you'd like to arrive?"
The earliest is better. Can you tell me what time it will arrive and the price?,Arrival time is at 08:52 and the cost is 8.08 GBP. Can I get a ticket for you?
I guess that is alright. Please book me.,The booking was successful your reference number is TJFPD155 .
I'm looking for places to go in the centre of Cambridge.,There are 44 different things to do in the centre of Cambridge. Can you help me narrow it down by type of activity or attraction?
What's the postcode for your favorite one?,My personal favorite is holy trinity church. They are on market st and the postcode is cb23nz. Anything else I can help you with today?
I also need to book a train.,"i have plenty of trains, can i get more information please?"
I am looking for places to go. Can you tell me about some museums?,"I show 79 of them, is there a certain area of town you prefer?"
"Surprise me! I'd like the address, fee and postcode.","the broughton house gallery is located on 98 king street, is free to enter, and the post code is cb11ln."
Sweet! Can I also get some information on hotels?,"Sure. I have 33 hotels in my database. Can you please provide me with the area, price range, and features you are looking for?"
How about a 2 star rating in the moderate price?,"Of course, ashley hotel and lovell lodge both meet that criteria. Would you like to book with one of them?"
"Either one is fine, I need to book for 1 starting sunday, 4 nights.","You have a room at the Ashley, reference number 1IIKBZBL ."
"Hello, could you tell me if Downing College is still operating?","Yes, Downing College is still operating in the centre. They're located on regent street , post code cb21dq. You can visit them for free! Anything else you need?"
Just the phone number please?,The phone of Downing College is 01223334860. Do you need a place to stay?
"How did you know?! Yes I do! You must be a mind reader! I'd like to find 3-star lodgings, and I definitely DON'T want a guesthouse. Only a real hotel, please!",There are two that might suit you. The Gonville Hotel is in the centre and The Lensfield Hotel is in the south part of town. Do either of those sound good?
"I would like a hotel in the north, please.",I have no hotels in the north that meet those specification. May I try something else?
I just need a 3 star hotel in the north center.,There are no 3 star hotels in the North. You sure a guesthouse won't work?
"Let's try the guesthouse, could you provide me with their telephone number?",The Hamilton Lodge is a guesthouse. Their phone number is 01223365664. Can I book a room for you there?
Please find a place to eat that serves Indian food.,There are several is there a price range or area you prefer?
"Yes, I would like it to be in the west.",There are 6 results. Is there a certain pricerange you'd like?
"Thank you! I would like to go to an expensive restaurant, please.",I would recommend Tandoori Palace at 68 Histon Road Chesterton. The food there is great. Would you like for me to book a reservation for you?
Yes 4 people on 18:15 on friday. Should be a fin way to start the weekend.,Your booking was successful. Your reference number is OPAF3JMB . Is there anything else I can do for you today?
Hello i'm looking for places to go in cambridge please.,"The Cineworld Cinema is located south at Cambridge leisure park, clifton way. Is there a specific activity you had in mind?"
I need a place in the centre.,All Saints Church is in the centre area. The entrance fee is free. Would you like to book that?
"Yes, can I get the postcode.",Certainly. All Saints Church is in postcode cb58bs. Can I help you with something else today?
"Yes please, we'll be needing somewhere to stay the night. What can you tell me about the Cambridge Belfry? I've heard it's pretty nice, is that true?",It is four stars. What else would you like to know?
"Hello, I'd like to have dinner in the centre, is there anywhere that serves Afghan food?","There is none available, do you have another type of food?"
Not really- what about a cheap restaurant? What are my choices?,I have 15 cheap places to dine. Another food preference perhaps?
"Yes, that would be a good idea. Can you search for one that serves asian oriental food for me? Thanks a lot",You have two options. Dojo Noodle Bar and J Restaurant both fit your specifications. Which of these would you like me to make a reservation for you at?
Dojo Noodle Bar sounds interesting. Can you get me the phone number and post code for them?,"Sure, the phone number is 01223363471 and the postcode is cb21rq. Is there any other information I can help you with today?"
i am looking for places to go in town. The attraction should be in the type of college and should be in the centre.,how about christ's college? it has free admission.
Where are they located?,"It's located on saint andrew's street, in postcode cb23bu."
Would you happen to have the phone number?,Their phone number is 01223334900. Can I help with anything else?
I am also looking for a place to stay. The hotel should be in the south and should be in the type of guesthouse.,There are three guesthouses to choose from in the south. Do you have a preference about price range or star rating?
How about a moderate price range and a star rating of three?,"The bridge guesthouse meets that criteria, would you like me to book you or just give you some info?"
Can you tell me what's interesting to do on the south side?,Byard art is an art museum that is available.
That sounds like fun. Can you tell me the phone number?,01223464646 is their phone number. Is there anything else I can help you with?
I also want to find an Italian restaurant in the same area.,they are two. do you need the cheap or expensive one?
"I'll take the cheap one. I don't need to book, but could you give me the postcode?","I have a moderate priced one, not cheap. It is pizza hut cherry hinton. Would you still like the phone number?"
Can you help me find information on saint john's college?,Saint John's College is in the Centre of town on Saint John's Street. The entrance fee is 2.50 Pounds. Can I help you with anything else?
"Is there an exact address, like a street number? Thanks!","It is on Saint John's Street, though it doesn't have an exact street number. Is there anything else you would like to know?"
"Yes, I'm also looking for a train that leaves on Friday after 11:15.","Where will you be departing from, and what is your destination?"
"There are French restaurants in Cambridge, right?","Yes, there are 2 french restaurants."
Can you try booking one of them for 8 people at 13:45 on wednesday?,You are all booked at cote. Your reference number is OJFUL39U .
Was that restaurant in the North? I needed one in the north.,Restaurant two two is in the north. Would you like me to book there instead?
"yes, please for 8 people at 13:45 on wednesday",Sure your reservation number OJFUL39U .
Can you help me find a train leaving Stevenage on Thursday? Thanks.,Certainly. What time do you need to be in Cambridge?
I need it to arrive by 13:15.,Train TR1163 is leaving at 05:54. would you like me to book you a seat?
What is the price?,It is 12.80 pounds.
Sounds reasonable enough. I'll book it myself but please find me some places to visit in town,Are you looking for a hotel?
"Hi, I am looking for places in west Cambridge that feature architecture.","I am sorry, I am unable to locate an attraction in your desired location?"
How about a college then?,"There are 5 college's in the west area. There is Churchill, Clare, Clare Hall, Magdalene and Queens. Would you like me to book one today?"
Can you give me the phone number for Churchill?,"Certainly, churchill college the phone number is 01223336233. What else can I do for you today?"
I am also looking for information about a restaurant called ugly duckling.,Of course! Ugly Duckling is an expensive Chinese restaurant in town center. Would you like a booking there?
I am looking for some places to go in the east. I'd like an entertainment attraction. Can you give me some suggestions and phone numbers please?,Cherry Hinton Hall's number is 01223446104. The phone number for Funky Fun House is 01223304705.
What other types of attractions are available in the east?,"There are swimming pools, parks, museums and multiple sport attractions as well."
What type of attraction is Cherry Hinton Hall?,"It is an entertainment place, does that satiate your desires?"
That sounds great. I also need a hotel in the same area as the attraction,Do you have an accommodation type or price range?
I'm looking for a cheap indian restaurant please.,"Sure, there are a number of cheap Indian restaraunts. What area of town are you looking for?"
I'd like someplace in the center of town.,"There are three places that match that criteria which are the Kohinoor, The Gandhi, and Mahal of Cambridge. Would you like information about one of those restaurants?"
The Gandhi would be perfect. Could you book it for me for tuesday.,"Sure, I'd be happy to reserve that for you. How many people are in your party and for what time?"
5 at 11:15 on Tuesday.,Booking was successful. The table will be reserved for 15 minutes.Reference number is : WF5PM422 . thank you for inquiring with us
Can you give me information about the Yu Garden? It's a restaurant my sister recommended.,Sure! Yu Garden serves Chinese food on the Eastside. It's prices range toward the expensive side. Would you like more information?
I would like to book a table for saturday,What time would you like this reservation?
I would like a reservation for 14:30 for 5 people please. Can I have the reference number?,Booking was successful. The table will be reserved for 15 minutes.Reference number is : 9XFOBDBF .
Can I also get a phone number?,The phone number is 01223248882.
"Hi, can you help me with my planning? I am looking for a restaurant.","Sure, are you looking for anything specific?"
I would like an indian restaurant in the north.,There are two restaurants that meet your criteria. Would you prefer the one in the moderate price range or the one in the cheap price range?
I would like the one in the cheap price range. Can you book it for me?,I have one listing her for royal spice. Would you like to make a booking?
I have the name of an attraction that I need directions to.,"Okay, what is it called?"
Milton Country Park is the name.,"Milton Country Park is located in the North of the city. I do not have directions, but their phone number is 01223420060"
"Great, can you help me find a place to eat that serves expensive Indian food?",I found several restaurants for you. Do you prefer a certain area?
"Yes, Can your search in the east please?","Yes, there are two options in the East. Pipasha Restaurant and Sitar Tandoori. Does either of those sound appealing?"
Hi. Could you help me with finding a hotel?,"Absolutely, do you have any other requirements?"
A 3 star hotel on the east side would be preferable.,"I don't have anything matching your request, would you like to change your hotel location or star rating?"
How about a 4 star hotel with free parking?,I'm still not finding anything. Would you like a different area?
I need a hotel for 4 people and 4 nights starting from thursday,I'm sorry there are no matches.
Oh wow. I really need to find something. Would you mind looking again? 4 Star rated in the east with free parking. I would really appreciate it.,Sorry. There are no matches. Is there anything else I can do for you today?
I'm sorry but I have a hard time believing there is no place to stay in the east with either a 3 or 4 star rating.,There are actually no lodgings of any kind in the east part of town listed. Would you like to try another area. The centre is very popular?
"Since you say there are no 3 or 4 star hotels in the east, I will settle for the centre of town.",That was a mistake. There are lots of 4 star hotels here. What is your price range?
Let's go expensive. I need to book it for 4 people for 4 nights on Thursday.,"I am sorry but there are no 4 star hotels in the east in the expensive range. Would you like to try another price range, area, or star rating?"
"I am traveling to Cambridge and excited about seeing local tourist attractions, any suggestions for me?",There are several attractions in Cambridge. What type of attractions are you interested in?
"Actually, let's find some lodging accommodations first. I'd like something moderately priced with a 4-star rating. Oh, and I'll have my laptop with me so I'd like wifi to be included.",There are 11 guest houses available. Is there is certain area of the city you prefer?
